response_times,queue_times,ttft_times,tbt_times,nth_token_overheads,prompt_sizes,token_sizes
0.0,1.0,1.010038476763759,-0.0028292394307108094,0.0,738,357
0.0,1.0,1.010047379322815,-0.004879455938757561,0.0,938,207
0.0,1.0,1.0100283943833777,-0.0057063751095106086,0.0,503,177
0.0,1.0,1.0100505842440768,-0.0010587532329602483,0.0,1010,954
0.0,1.0,1.0100281495070078,-0.0037133387849522348,0.0,405,272
0.0,1.0,1.0100415481466332,-0.001102665445574927,0.0,807,916
0.0,1.0,1.010027912126855,-0.006392581722321867,0.0,310,158
0.0,1.0,1.0100270662177344,-0.001022294601434954,0.0,39,988
0.0,1.0,1.0100269843079133,-0.0019423595852075255,0.0,14,520
0.0,1.0,1.0100444414783283,-0.0015806642276656154,0.0,872,639
0.0,1.0019966443199664,1.012027548308204,-0.0011096793292853114,0.0,382,912
0.0,1.008044693775478,1.0180842762274231,-0.0021078349404294477,0.0,681,483
0.0,1.007322943734703,1.0173530481451643,-0.0013110219692592322,0.0,130,776
0.0,1.0080446937754743,1.0180755647803679,-0.011977359585651387,0.0,370,85
0.0,1.008044693775478,1.0180917187667937,-0.001618587788182502,0.0,833,629
0.0,1.0,1.0100283918846387,-0.016833806531410644,0.0,502,60
0.0,1.0080446937754743,1.018075573026202,-0.0025075753030202024,0.0,373,406
0.0,1.0086707531282144,1.0187012720023674,-0.0014636512528769647,0.0,244,696
0.0,1.0,1.0100323785108074,-0.001090747708974954,0.0,601,926
0.0,1.0,1.0100416371722218,-0.0017206842200548924,0.0,809,587
0.0,1.0080437023006326,1.0180745210818927,-0.0025262395064066813,0.0,351,403
0.0,1.010032111434036,1.0200622554888525,-0.0023449707022732244,0.0,141,435
0.0,1.0011564172733145,1.0112076042109877,-0.001796105868936035,0.0,917,563
0.0,1.0073026735587973,1.0173455855678313,-0.0017785761985451595,0.0,748,572
0.0,1.0,1.010027400409804,-0.0010609531516909707,0.0,141,952
0.0,1.0,1.010032111434036,-0.0010488391603676386,0.0,595,963
0.0,1.006650525125707,1.016681572041783,-0.007587175910759574,0.0,432,134
0.0,1.0073463676843701,1.017376670316601,-0.007164624438849303,0.0,183,142
0.0,1.0080401579290594,1.0180699019363146,-0.0014278680251561214,0.0,29,713
0.0,1.0080401579290594,1.0180918834715555,-0.0010484983351921272,0.0,928,971
0.0,1.0080401579290594,1.0180710921520344,-0.008079929302793923,0.0,392,126
0.0,1.0071170397009936,1.017148138840703,-0.001317549402643398,0.0,452,772
0.0,1.0073457987707144,1.0173767659770334,-0.002873945666601789,0.0,403,354
0.0,1.0073501659848674,1.017383725855609,-0.0011561178702904648,0.0,557,880
0.0,1.008738795537461,1.0187695950784317,-0.0010353349543479997,0.0,344,984
0.0,1.0080389033332438,1.0180701508980192,-0.0012886963935417966,0.0,506,790
0.0,1.0080356220826516,1.018066978570026,-0.004871133868756106,0.0,512,209
0.0,1.0080391928553567,1.0180695819843564,-0.0016772151268276052,0.0,208,607
0.0,1.007364834583079,1.0173959419686298,-0.007016523737714688,0.0,455,145
0.0,1.0066548524372507,1.0166945817814224,-0.08472454848178519,0.0,683,12
0.0,1.0073470825968371,1.0173786839045889,-0.005715610583733645,0.0,518,178
0.0,1.0080401579290594,1.0180938909986281,-0.001755334294825221,0.0,969,580
0.0,1.0058794848467585,1.0159095171765813,-0.0020156934864614708,0.0,110,504
0.0,1.0073483280595639,1.0173853154155381,-0.002649440925561297,0.0,626,384
0.0,1.0101762965635501,1.0202257697586106,-0.0013512924102763054,0.0,882,755
0.0,1.0080356220826445,1.018066674495941,-0.002447275659846012,0.0,434,416
0.0,1.0066640186610698,1.0166999288074052,-0.0014885796907868306,0.0,605,683
0.0,1.0080401579290523,1.0180705867024002,-0.001462745095836782,0.0,219,696
0.0,1.002917676487769,1.0129486739288325,-0.050647433696441625,0.0,415,20
0.0,1.0073439370999182,1.0173748823173412,-0.3391249607724471,0.0,395,3
0.0,1.0080362976342343,1.0180667840721043,-0.001770550928821051,0.0,235,575
0.0,1.0080401579290594,1.0180711965993083,-0.0010409725936598245,0.0,430,978
0.0,1.007304179865443,1.0173476794433753,-0.0014983029152332479,0.0,759,679
0.0,1.0073464070827782,1.0173768646883872,-0.0015461654478546917,0.0,227,658
0.0,1.004046231378311,1.0140939418666761,-0.0037698659548947066,0.0,844,269
0.0,1.0058843469920618,1.015915003605187,-0.0021615212842663553,0.0,289,470
0.0,1.0080356220826445,1.0180706998397113,-0.0019029358875508624,0.0,587,535
0.0,1.0015423666327052,1.011573188162572,-0.0010025502360382279,0.0,351,1009
0.0,1.0031145962569212,1.0131450394463997,-0.001035935623155828,0.0,223,978
0.0,1.003766500703918,1.0138221923364767,-0.004369923242829641,0.0,1007,232
0.0,1.0066619019154075,1.0166919342452303,-0.0009938337578154744,0.0,108,1023
0.0,1.0080310862362438,1.0180614681571711,-0.0015060080889898982,0.0,204,676
0.0,1.0030920657285094,1.0131279269107694,-0.002526503558380971,0.0,603,401
0.0,1.0015719368086025,1.0116023367497036,-0.0013154776810789383,0.0,209,769
0.0,1.0006991674304402,1.0107499626555239,-0.002168991336170652,0.0,910,466
0.0,1.0080318582952117,1.0180626221042246,-0.0014523004594924746,0.0,329,701
0.0,1.005850921314547,1.0158816081624167,-0.03277037445685215,0.0,302,31
0.0,1.0073434904822136,1.017389389299808,-0.0041867876102872756,0.0,808,243
0.0,1.0,1.01002751508355,-0.0012625343938544376,0.0,176,800
