response_times,queue_times,ttft_times,tbt_times,nth_token_overheads,prompt_sizes,token_sizes
0.0,1.0,1.0100272103790076,-0.0017032499331855102,0.0,83,593
0.0,1.0,1.0100275150836069,-0.001276899513380034,0.0,176,791
0.0,1.0,1.010045153682995,-0.0010359437473671745,0.0,888,975
0.0,1.0020147317852661,1.0120447713231897,-0.002677367119902618,0.0,112,378
0.0,1.0,1.0100282769426485,-0.0015030182692598935,0.0,456,672
0.0,1.0,1.0100276100989731,-0.5050138050494866,0.0,205,2
0.0,1.0,1.0100506732696886,-0.0026372080242028422,0.0,1012,383
0.0,1.0,1.0100278196734962,-0.0013874008511998573,0.0,273,728
0.0,1.0,1.0100271448511648,-0.0011771878145118472,0.0,63,858
0.0,1.0,1.0100492933729583,-0.0017325030761114208,0.0,981,583
0.0,1.0,1.010027839663394,-0.0016694675035758577,0.0,281,605
0.0,1.0,1.010032734613219,-0.0014185853014230603,0.0,609,712
0.0,1.0,1.0100273741986712,-0.0016264530985485848,0.0,133,621
0.0,1.0,1.010040924967484,-0.0057388688918607045,0.0,793,176
0.0,1.0,1.0100362511240064,-0.01442908930177152,0.0,688,70
0.0,1.0,1.0100283618997992,-0.0023877739052004707,0.0,490,423
0.0,1.0,1.0100283269174497,-0.0012213159938542317,0.0,476,827
