timestamp,model,prod,spot,memory_util
670.0,B,2,18,0.012226201159433934
670.0,C,11,9,0.012226201159433934
670.0,D,2,18,0.012226201159433934
680.0,A,13,7,0.0
680.0,B,2,18,0.0
680.0,C,11,9,0.0
680.0,D,2,18,0.0
681.3804786575987,A,13,7,0.011548212919153682
681.3804786575987,B,2,18,0.011548212919153682
681.3804786575987,C,11,9,0.011548212919153682
681.3804786575987,D,2,18,0.011548212919153682
682.0,A,13,7,0.011548212919153682
682.0,B,2,18,0.011548212919153682
682.0,C,11,9,0.011548212919153682
682.0,D,2,18,0.011548212919153682
684.0,A,13,7,0.01738115306900278
684.0,B,2,18,0.01738115306900278
684.0,C,11,9,0.01738115306900278
684.0,D,2,18,0.01738115306900278
686.0,A,13,7,0.023555888943290675
686.0,B,2,18,0.023555888943290675
686.0,C,11,9,0.023555888943290675
686.0,D,2,18,0.023555888943290675
690.0,A,13,7,0.031221078304475652
690.0,B,2,18,0.031221078304475652
690.0,C,11,9,0.031221078304475652
690.0,D,2,18,0.031221078304475652
691.0,A,13,7,0.0
691.0,B,2,18,0.0
691.0,C,11,9,0.0
691.0,D,2,18,0.0
692.212020606687,A,13,7,0.02906384299449304
692.212020606687,B,2,18,0.02906384299449304
692.212020606687,C,11,9,0.02906384299449304
692.212020606687,D,2,18,0.02906384299449304
693.5925293656786,A,13,7,0.02724840340894923
693.5925293656786,B,2,18,0.02724840340894923
693.5925293656786,C,11,9,0.02724840340894923
693.5925293656786,D,2,18,0.02724840340894923
694.0,A,13,7,0.02724840340894923
694.0,B,2,18,0.02724840340894923
694.0,C,11,9,0.02724840340894923
694.0,D,2,18,0.02724840340894923
697.0,A,14,6,0.6247139220766924
697.0,B,2,18,0.6247139220766924
697.0,C,11,9,0.6247139220766924
697.0,D,2,18,0.6247139220766924
697.4753462455408,A,14,6,0.4863423651829972
697.4753462455408,B,2,18,0.4863423651829972
697.4753462455408,C,11,9,0.4863423651829972
697.4753462455408,D,2,18,0.4863423651829972
697.4753462455408,A,14,6,0.4863423651829972
697.4753462455408,B,2,18,0.4863423651829972
697.4753462455408,C,11,9,0.4863423651829972
697.4753462455408,D,2,18,0.4863423651829972
697.9177948362424,A,14,6,0.5197139132316767
697.9177948362424,B,2,18,0.5197139132316767
697.9177948362424,C,12,8,0.5197139132316767
697.9177948362424,D,2,18,0.5197139132316767
698.0,A,14,6,0.0005374838227637417
698.0,B,2,18,0.0005374838227637417
698.0,C,12,8,0.0005374838227637417
698.0,D,2,18,0.0005374838227637417
702.7958028455296,A,14,6,0.030935314666010426
702.7958028455296,B,2,18,0.030935314666010426
702.7958028455296,C,12,8,0.030935314666010426
702.7958028455296,D,2,18,0.030935314666010426
709.0,A,14,6,0.030935314666010426
709.0,B,2,18,0.030935314666010426
709.0,C,12,8,0.030935314666010426
709.0,D,2,18,0.030935314666010426
710.5133340753498,A,14,6,0.03260507082802294
710.5133340753498,B,2,18,0.03260507082802294
710.5133340753498,C,12,8,0.03260507082802294
710.5133340753498,D,2,18,0.03260507082802294
715.0,A,14,6,0.03260507082802294
715.0,B,2,18,0.03260507082802294
715.0,C,12,8,0.03260507082802294
715.0,D,2,18,0.03260507082802294
716.0,A,14,6,0.0
716.0,B,2,18,0.0
716.0,C,12,8,0.0
716.0,D,2,18,0.0
721.6146400752665,A,14,6,0.03203914675968984
721.6146400752665,B,2,18,0.03203914675968984
721.6146400752665,C,12,8,0.03203914675968984
721.6146400752665,D,2,18,0.03203914675968984
724.0304372841787,A,14,6,0.02586441088540194
724.0304372841787,B,2,18,0.02586441088540194
724.0304372841787,C,12,8,0.02586441088540194
724.0304372841787,D,2,18,0.02586441088540194
728.0,A,14,6,0.02586441088540194
728.0,B,2,18,0.02586441088540194
728.0,C,12,8,0.02586441088540194
728.0,D,2,18,0.02586441088540194
729.0,A,14,6,0.0
729.0,B,2,18,0.0
729.0,C,12,8,0.0
729.0,D,2,18,0.0
736.0,A,14,6,0.00031801453355634096
736.0,B,2,18,0.00031801453355634096
736.0,C,12,8,0.00031801453355634096
736.0,D,2,18,0.00031801453355634096
737.0,A,14,6,0.030655154236142554
737.0,B,2,18,0.030655154236142554
737.0,C,12,8,0.030655154236142554
737.0,D,2,18,0.030655154236142554
739.0,A,14,6,0.0345717970456954
739.0,B,2,18,0.0345717970456954
739.0,C,12,8,0.0345717970456954
739.0,D,2,18,0.0345717970456954
741.581683418885,A,14,6,0.03849964627244297
741.581683418885,B,2,18,0.03849964627244297
741.581683418885,C,12,8,0.03849964627244297
741.581683418885,D,2,18,0.03849964627244297
742.0,A,14,6,0.03849964627244297
742.0,B,2,18,0.03849964627244297
742.0,C,12,8,0.03849964627244297
742.0,D,2,18,0.03849964627244297
748.1552064289812,A,14,6,0.031848637667379685
748.1552064289812,B,2,18,0.031848637667379685
748.1552064289812,C,12,8,0.031848637667379685
748.1552064289812,D,2,18,0.031848637667379685
749.9958138262475,A,14,6,0.028979794865532676
749.9958138262475,B,2,18,0.028979794865532676
749.9958138262475,C,12,8,0.028979794865532676
749.9958138262475,D,2,18,0.028979794865532676
756.8819289938997,A,14,6,0.024189051514792066
756.8819289938997,B,2,18,0.024189051514792066
756.8819289938997,C,12,8,0.024189051514792066
756.8819289938997,D,2,18,0.024189051514792066
765.0,A,14,6,0.5563618824249824
765.0,B,2,18,0.5563618824249824
765.0,C,13,7,0.5563618824249824
765.0,D,2,18,0.5563618824249824
767.2353456035232,A,14,6,0.01494375732915229
767.2353456035232,B,2,18,0.01494375732915229
767.2353456035232,C,13,7,0.01494375732915229
767.2353456035232,D,2,18,0.01494375732915229
772.0,A,15,5,0.6441873113680475
772.0,B,2,18,0.6441873113680475
772.0,C,13,7,0.6441873113680475
772.0,D,2,18,0.6441873113680475
774.0,A,15,5,0.0
774.0,B,2,18,0.0
774.0,C,13,7,0.0
774.0,D,2,18,0.0
774.8436944230938,A,15,5,0.007844492036300416
774.8436944230938,B,2,18,0.007844492036300416
774.8436944230938,C,13,7,0.007844492036300416
774.8436944230938,D,2,18,0.007844492036300416
793.4636640113055,A,15,5,0.0
793.4636640113055,B,2,18,0.0
793.4636640113055,C,13,7,0.0
793.4636640113055,D,2,18,0.0
814.0,A,15,5,0.0
814.0,B,2,18,0.0
814.0,C,13,7,0.0
814.0,D,2,18,0.0
819.0,A,15,5,0.0
819.0,B,2,18,0.0
819.0,C,13,7,0.0
819.0,D,2,18,0.0
820.0,A,15,5,0.0
820.0,B,2,18,0.0
820.0,C,13,7,0.0
820.0,D,2,18,0.0
831.0,A,15,5,0.0
831.0,B,2,18,0.0
831.0,C,12,8,0.0
831.0,D,2,18,0.0
839.0,A,15,5,0.0
839.0,B,2,18,0.0
839.0,C,11,9,0.0
839.0,D,2,18,0.0
840.0,A,15,5,0.0
840.0,B,2,18,0.0
840.0,C,11,9,0.0
840.0,D,2,18,0.0
842.0,A,15,5,0.0
842.0,B,2,18,0.0
842.0,C,11,9,0.0
842.0,D,2,18,0.0
844.0,A,15,5,0.00024263331078743053
844.0,B,2,18,0.00024263331078743053
844.0,C,11,9,0.00024263331078743053
844.0,D,2,18,0.00024263331078743053
846.0,A,15,5,0.0003302392775650577
846.0,B,2,18,0.0003302392775650577
846.0,C,10,10,0.0003302392775650577
846.0,D,2,18,0.0003302392775650577
850.0,A,15,5,0.0
850.0,B,2,18,0.0
850.0,C,9,11,0.0
850.0,D,2,18,0.0
852.0,A,15,5,0.0
852.0,B,2,18,0.0
852.0,C,9,11,0.0
852.0,D,2,18,0.0
853.0,A,15,5,0.0
853.0,B,2,18,0.0
853.0,C,9,11,0.0
853.0,D,2,18,0.0
854.0,A,15,5,0.0
854.0,B,2,18,0.0
854.0,C,9,11,0.0
854.0,D,2,18,0.0
856.0,A,16,4,0.6008905061228382
856.0,B,2,18,0.6008905061228382
856.0,C,9,11,0.6008905061228382
856.0,D,2,18,0.6008905061228382
866.0,A,16,4,0.0
866.0,B,2,18,0.0
866.0,C,9,11,0.0
866.0,D,2,18,0.0
871.0,A,16,4,0.0
871.0,B,2,18,0.0
871.0,C,8,12,0.0
871.0,D,2,18,0.0
872.0,A,16,4,0.00030903743646911597
872.0,B,2,18,0.00030903743646911597
872.0,C,7,13,0.00030903743646911597
872.0,D,2,18,0.00030903743646911597
877.0,A,16,4,0.0
877.0,B,2,18,0.0
877.0,C,7,13,0.0
877.0,D,2,18,0.0
881.0,A,16,4,0.0
881.0,B,2,18,0.0
881.0,C,6,14,0.0
881.0,D,2,18,0.0
886.0,A,16,4,0.0
886.0,B,2,18,0.0
886.0,C,6,14,0.0
886.0,D,2,18,0.0
888.0,A,16,4,0.0
888.0,B,2,18,0.0
888.0,C,6,14,0.0
888.0,D,2,18,0.0
889.0,A,16,4,0.0
889.0,B,2,18,0.0
889.0,C,5,15,0.0
889.0,D,2,18,0.0
890.0,A,16,4,0.0
890.0,B,2,18,0.0
890.0,C,5,15,0.0
890.0,D,2,18,0.0
894.0,A,16,4,0.0
894.0,B,2,18,0.0
894.0,C,5,15,0.0
894.0,D,2,18,0.0
895.0,A,16,4,0.0
895.0,B,2,18,0.0
895.0,C,4,16,0.0
895.0,D,2,18,0.0
900.0,A,16,4,0.0009295846088991007
900.0,B,2,18,0.0009295846088991007
900.0,C,3,17,0.0009295846088991007
900.0,D,2,18,0.0009295846088991007
901.0,A,16,4,0.0003875065982964303
901.0,B,2,18,0.0003875065982964303
901.0,C,3,17,0.0003875065982964303
901.0,D,2,18,0.0003875065982964303
903.0,A,16,4,0.0008456830929387142
903.0,B,2,18,0.0008456830929387142
903.0,C,3,17,0.0008456830929387142
903.0,D,2,18,0.0008456830929387142
904.0,A,16,4,0.0
904.0,B,2,18,0.0
904.0,C,3,17,0.0
904.0,D,2,18,0.0
906.0,A,16,4,0.0
906.0,B,2,18,0.0
906.0,C,3,17,0.0
906.0,D,2,18,0.0
913.0,A,16,4,0.0
913.0,B,2,18,0.0
913.0,C,2,18,0.0
913.0,D,2,18,0.0
922.0,A,17,3,0.6596803286303419
922.0,B,2,18,0.6596803286303419
922.0,C,2,18,0.6596803286303419
922.0,D,2,18,0.6596803286303419
923.0,A,17,3,0.0
923.0,B,2,18,0.0
923.0,C,2,18,0.0
923.0,D,2,18,0.0
928.0,A,17,3,0.0005390542649047606
928.0,B,2,18,0.0005390542649047606
928.0,C,2,18,0.0005390542649047606
928.0,D,2,18,0.0005390542649047606
950.0,A,17,3,0.0
950.0,B,2,18,0.0
950.0,C,2,18,0.0
950.0,D,2,18,0.0
953.0,A,17,3,0.0
953.0,B,2,18,0.0
953.0,C,2,18,0.0
953.0,D,2,18,0.0
957.0,A,17,3,0.0004589617157127933
957.0,B,2,18,0.0004589617157127933
957.0,C,2,18,0.0004589617157127933
957.0,D,2,18,0.0004589617157127933
959.0,A,17,3,0.0
959.0,B,2,18,0.0
959.0,C,2,18,0.0
959.0,D,2,18,0.0
961.0,A,17,3,0.0
961.0,B,2,18,0.0
961.0,C,2,18,0.0
961.0,D,2,18,0.0
969.0,A,17,3,0.0
969.0,B,2,18,0.0
969.0,C,2,18,0.0
969.0,D,2,18,0.0
975.0,A,17,3,0.0
975.0,B,2,18,0.0
975.0,C,2,18,0.0
975.0,D,2,18,0.0
980.0,A,17,3,0.0
980.0,B,2,18,0.0
980.0,C,2,18,0.0
980.0,D,2,18,0.0
982.0,A,17,3,0.001748739840499904
982.0,B,2,18,0.001748739840499904
982.0,C,2,18,0.001748739840499904
982.0,D,2,18,0.001748739840499904
984.0,A,17,3,0.0
984.0,B,2,18,0.0
984.0,C,2,18,0.0
984.0,D,2,18,0.0
988.0,A,17,3,0.0
988.0,B,2,18,0.0
988.0,C,2,18,0.0
988.0,D,2,18,0.0
993.0,A,17,3,0.0
993.0,B,2,18,0.0
993.0,C,2,18,0.0
993.0,D,2,18,0.0
996.9809374656166,A,18,2,0.5886268441475048
996.9809374656166,B,2,18,0.5886268441475048
996.9809374656166,C,2,18,0.5886268441475048
996.9809374656166,D,2,18,0.5886268441475048
999.0,A,18,2,0.0006124724349973975
999.0,B,2,18,0.0006124724349973975
999.0,C,2,18,0.0006124724349973975
999.0,D,2,18,0.0006124724349973975
