request_id,model,workload_type,arrival_timestamp,completion_timestamp,global_router_queue_time,region_router_queue_time,model_endpoint_router_queue_time,application_scheduler_queue_time,service_time,application_scheduler_response_time,model_endpoint_router_response_time,region_router_response_time,global_router_response_time,queue_time
758,C,dev,649.5308657159308,0.0,1.0,0.0,0.0,0.0,9.723267861149338,9.723267861149338,9.723267861149338,9.723267861149338,0.0,1.0016928756166408
758,C,dev,658.9238676781771,0.0,1.0,0.0,0.0,0.0,1.2656513191866452,1.2656513191866452,1.2656513191866452,1.2656513191866452,0.0,1.0
758,C,dev,654.7324165159857,0.0,1.0,0.0,0.0,0.0,5.537403065089961,5.537403065089961,5.537403065089961,5.537403065089961,0.0,1.0106315227986897
758,C,dev,656.5292803573162,0.0,1.0,0.0,0.0,0.0,3.8323270768213433,3.8323270768213433,3.8323270768213433,3.8323270768213433,0.0,1.0100020644548522
758,C,dev,649.8887802260454,0.0,1.0,0.0,0.0,0.0,10.849985722243218,10.849985722243218,10.849985722243218,10.849985722243218,0.0,1.0039793981778757
106,A,prod,552.7483388675543,0.0,1.0,0.0,0.0,0.0,108.3163462291268,108.3163462291268,108.3163462291268,108.3163462291268,0.0,1.0510338229919398
758,C,dev,657.5174302907918,0.0,1.0,0.0,0.0,0.0,3.603218941360069,3.603218941360069,3.603218941360069,3.603218941360069,0.0,1.435550191057132
656,C,prod,656.0,0.0,1.0,0.0,0.0,0.0,5.353621754218693,5.353621754218693,5.353621754218693,5.353621754218693,0.0,1.002499826252233
758,C,dev,650.4058694237593,0.0,1.0,0.0,0.0,0.0,10.974163716460566,10.974163716460566,10.974163716460566,10.974163716460566,0.0,1.0061470313771679
758,C,dev,648.2760340909671,0.0,1.0,0.0,0.0,0.0,13.210958088604457,13.210958088604457,13.210958088604457,13.210958088604457,0.0,1.005809970007249
758,C,dev,650.210077008639,0.0,1.0,0.0,0.0,0.0,11.751020306847636,11.751020306847636,11.751020306847636,11.751020306847636,0.0,4.210351238938301
758,C,dev,644.5729847221343,0.0,1.0,0.0,0.0,0.0,17.885875614145675,17.885875614145675,17.885875614145675,17.885875614145675,0.0,1.001671616580552
758,C,dev,654.7324165159857,0.0,1.0,0.0,0.0,0.0,7.931540638028082,7.931540638028082,7.931540638028082,7.931540638028082,0.0,1.002842476745741
758,C,dev,658.1623319676031,0.0,1.0,0.0,0.0,0.0,4.5116942449867565,4.5116942449867565,4.5116942449867565,4.5116942449867565,0.0,1.00190915134624
758,C,dev,648.2760340909671,0.0,1.0,0.0,0.0,0.0,15.080509328934909,15.080509328934909,15.080509328934909,15.080509328934909,0.0,6.45638242501866
