request_id,model,workload_type,arrival_timestamp,completion_timestamp,global_router_queue_time,region_router_queue_time,model_endpoint_router_queue_time,application_scheduler_queue_time,service_time,application_scheduler_response_time,model_endpoint_router_response_time,region_router_response_time,global_router_response_time,queue_time
3,D,prod,3.0,0.0,1.0,0.0,0.0,0.0,3.8277396574453455,3.8277396574453455,3.8277396574453455,3.8277396574453455,0.0,1.0
768,D,prod,7.8277396574453455,0.0,1.0,0.0,0.0,0.0,2.2191666018520486,2.2191666018520486,2.2191666018520486,2.2191666018520486,0.0,1.0
2,C,prod,2.0,0.0,1.0,0.0,0.0,0.0,8.827400588935706,8.827400588935706,8.827400588935706,8.827400588935706,0.0,1.0
768,D,prod,11.046906259297394,0.0,1.0,0.0,0.0,0.0,1.8974312252821388,1.8974312252821388,1.8974312252821388,1.8974312252821388,0.0,1.0
457,C,prod,11.827400588935706,0.0,1.0,0.0,0.0,0.0,3.6593755172407256,3.6593755172407256,3.6593755172407256,3.6593755172407256,0.0,1.0
7,D,prod,7.0,0.0,1.0,0.0,0.0,0.0,10.229907958372031,10.229907958372031,10.229907958372031,10.229907958372031,0.0,1.0
15,C,prod,15.0,0.0,1.0,0.0,0.0,0.0,3.69213980986574,3.69213980986574,3.69213980986574,3.69213980986574,0.0,1.0
14,A,prod,14.0,0.0,1.0,0.0,0.0,0.0,5.5436718623168915,5.5436718623168915,5.5436718623168915,5.5436718623168915,0.0,1.0
457,C,prod,16.486776106176432,0.0,1.0,0.0,0.0,0.0,4.2493501006662875,4.2493501006662875,4.2493501006662875,4.2493501006662875,0.0,1.0
768,D,prod,18.22990795837203,0.0,1.0,0.0,0.0,0.0,2.91619955390226,2.91619955390226,2.91619955390226,2.91619955390226,0.0,1.0
768,D,prod,13.944337484579533,0.0,1.0,0.0,0.0,0.0,9.822391492875992,9.822391492875992,9.822391492875992,9.822391492875992,0.0,1.0
768,D,prod,22.14610751227429,0.0,1.0,0.0,0.0,0.0,1.69367702832632,1.69367702832632,1.69367702832632,1.69367702832632,0.0,1.0
457,C,prod,19.69213980986574,0.0,1.0,0.0,0.0,0.0,4.839359633080662,4.839359633080662,4.839359633080662,4.839359633080662,0.0,1.0
