request_id,request_type,node_id,node_type,runner,start_timestamp,completion_timestamp
610,2,0,PROMPT,a100-80gb_0,611.0,611.0100289510256
610,2,1,TOKEN,a100-80gb_0,611.0100289510256,617.0147157826918
611,2,0,PROMPT,a100-80gb_1,612.0,612.0100318443573
611,2,1,TOKEN,a100-80gb_1,612.0100318443573,621.6079041946663
613,2,0,PROMPT,a100-80gb_0,614.001991393189,614.0120429718393
613,2,1,TOKEN,a100-80gb_0,614.0120429718393,624.8002524601492
630,2,0,PROMPT,a100-80gb_0,631.0,631.0100311766653
630,2,1,TOKEN,a100-80gb_0,631.0100311766653,632.8330907292379
645,2,0,PROMPT,a100-80gb_0,646.0,646.0100273185
645,2,1,TOKEN,a100-80gb_0,646.0100273185,648.1011838640981
678,2,0,PROMPT,a100-80gb_0,679.0,679.0100279646003
678,2,1,TOKEN,a100-80gb_0,679.0100279646003,688.5650047960253
719,2,0,PROMPT,a100-80gb_0,720.0,720.0100270957053
719,2,1,TOKEN,a100-80gb_0,720.0100270957053,723.5167357644774
730,2,0,PROMPT,a100-80gb_0,731.0,731.0100494714242
730,2,1,TOKEN,a100-80gb_0,731.0100494714242,734.956437208758
750,2,0,PROMPT,a100-80gb_0,751.0,751.0100274987016
750,2,1,TOKEN,a100-80gb_0,751.0100274987016,761.7339072197173
757,2,0,PROMPT,a100-80gb_1,758.0,758.0100279770941
757,2,1,TOKEN,a100-80gb_1,758.0100279770941,768.0797510351279
803,2,0,PROMPT,a100-80gb_1,804.0,804.0100442634272
803,2,1,TOKEN,a100-80gb_1,804.0100442634272,807.334446976942
801,2,0,PROMPT,a100-80gb_0,802.0,802.0100328236388
801,2,1,TOKEN,a100-80gb_0,802.0100328236388,810.4068306451941
809,2,0,PROMPT,a100-80gb_1,810.0,810.0100281570033
809,2,1,TOKEN,a100-80gb_1,810.0100281570033,812.6481025683731
822,2,0,PROMPT,a100-80gb_0,823.0,823.0100271481275
822,2,1,TOKEN,a100-80gb_0,823.0100271481275,824.9939448965154
837,2,0,PROMPT,a100-80gb_0,838.0,838.0100278696483
837,2,1,TOKEN,a100-80gb_0,838.0100278696483,848.766079229827
868,2,0,PROMPT,a100-80gb_0,869.0,869.0100274233446
868,2,1,TOKEN,a100-80gb_0,869.0100274233446,877.6963699973672
874,2,0,PROMPT,a100-80gb_1,875.0,875.0100281894868
874,2,1,TOKEN,a100-80gb_1,875.0100281894868,880.4363113283207
892,2,0,PROMPT,a100-80gb_0,893.0,893.0100363401496
892,2,1,TOKEN,a100-80gb_0,893.0100363401496,894.5864466591389
896,2,0,PROMPT,a100-80gb_0,897.0,897.0100313992293
896,2,1,TOKEN,a100-80gb_0,897.0100313992293,907.9269409552232
920,2,0,PROMPT,a100-80gb_0,921.0,921.0100277051143
920,2,1,TOKEN,a100-80gb_0,921.0100277051143,930.36125082184
932,2,0,PROMPT,a100-80gb_0,933.0,933.0100280720461
932,2,1,TOKEN,a100-80gb_0,933.0100280720461,942.479213865703
951,2,0,PROMPT,a100-80gb_0,952.0,952.010027610099
951,2,1,TOKEN,a100-80gb_0,952.010027610099,955.0127139319834
966,2,0,PROMPT,a100-80gb_0,967.0,967.0100501391162
966,2,1,TOKEN,a100-80gb_0,967.0100501391162,969.2191693616454
972,2,0,PROMPT,a100-80gb_0,973.0,973.0100476909124
972,2,1,TOKEN,a100-80gb_0,973.0100476909124,973.2138014056117
991,2,0,PROMPT,a100-80gb_0,992.0,992.0100270727705
991,2,1,TOKEN,a100-80gb_0,992.0100270727705,999.3558846816662
