request_id,request_type,node_id,node_type,runner,start_timestamp,completion_timestamp
37,2,0,PROMPT,a100-80gb_1,38.0,38.23915786950034
37,2,1,TOKEN,a100-80gb_1,38.23915786950034,63.19376007337871
59,2,0,PROMPT,a100-80gb_1,60.03857163386314,60.145254071656204
59,2,1,TOKEN,a100-80gb_1,60.145254071656204,65.72575845708934
19,2,0,PROMPT,a100-80gb_0,20.0,20.115334245927226
19,2,1,TOKEN,a100-80gb_0,20.115334245927226,73.14146647884947
71,2,0,PROMPT,a100-80gb_2,72.00025603549439,72.17428105169179
71,2,1,TOKEN,a100-80gb_2,72.17428105169179,80.51254431387233
47,2,0,PROMPT,a100-80gb_0,48.01168167525692,48.120709672259046
47,2,1,TOKEN,a100-80gb_0,48.120709672259046,88.23176429490765
73,2,0,PROMPT,a100-80gb_0,74.0042401106844,74.25465187191578
73,2,1,TOKEN,a100-80gb_0,74.25465187191578,92.54563245408235
41,2,0,PROMPT,a100-80gb_2,42.0,42.20580661612781
41,2,1,TOKEN,a100-80gb_2,42.20580661612781,99.66611894060799
