request_id,request_type,node_id,node_type,runner,start_timestamp,completion_timestamp
44,2,0,PROMPT,a100-80gb_0,45.0,45.010038237561474
44,2,1,TOKEN,a100-80gb_0,45.010038237561474,54.220711445336235
52,2,0,PROMPT,a100-80gb_1,53.0,53.01003008487821
52,2,1,TOKEN,a100-80gb_1,53.01003008487821,58.51676709166169
107,2,0,PROMPT,a100-80gb_0,55.220711445336235,55.230762451966534
107,2,1,TOKEN,a100-80gb_0,55.230762451966534,61.546028304984105
107,2,0,PROMPT,a100-80gb_0,62.546028304984105,62.55605837661145
107,2,1,TOKEN,a100-80gb_0,62.55605837661145,64.45719377181051
107,2,0,PROMPT,a100-80gb_1,59.51676709166169,59.526812240927946
107,2,1,TOKEN,a100-80gb_1,59.526812240927946,68.15840397775126
107,2,0,PROMPT,a100-80gb_1,69.15840397775126,69.16844628708344
107,2,1,TOKEN,a100-80gb_1,69.16844628708344,69.59456284117978
107,2,0,PROMPT,a100-80gb_0,65.45719377181051,65.4672233001527
107,2,1,TOKEN,a100-80gb_0,65.4672233001527,71.81526734963921
65,2,0,PROMPT,a100-80gb_2,66.0,66.01006544296187
65,2,1,TOKEN,a100-80gb_2,66.01006544296187,73.35238145200653
107,2,0,PROMPT,a100-80gb_1,70.59456284117978,70.60459241589997
107,2,1,TOKEN,a100-80gb_1,70.60459241589997,74.99687074273918
107,2,0,PROMPT,a100-80gb_2,74.35238145200653,74.36244582999312
107,2,1,TOKEN,a100-80gb_2,74.36244582999312,78.13193842392229
107,2,0,PROMPT,a100-80gb_1,75.99687074273918,76.00691601033601
107,2,1,TOKEN,a100-80gb_1,76.00691601033601,80.58493745049927
107,2,0,PROMPT,a100-80gb_0,72.81526734963921,72.82533208261756
107,2,1,TOKEN,a100-80gb_0,72.82533208261756,80.89969447946875
107,2,0,PROMPT,a100-80gb_2,79.13193842392229,79.14200919176056
107,2,1,TOKEN,a100-80gb_2,79.14200919176056,82.2013075288625
107,2,0,PROMPT,a100-80gb_2,83.2013075288625,83.21137344514672
107,2,1,TOKEN,a100-80gb_2,83.21137344514672,84.86120933408384
83,2,0,PROMPT,a100-80gb_0,84.00966105922731,84.01970922653827
83,2,1,TOKEN,a100-80gb_0,84.01970922653827,84.99212477280649
107,2,0,PROMPT,a100-80gb_2,85.86120933408384,85.87126217483822
107,2,1,TOKEN,a100-80gb_2,85.87126217483822,87.84888002846483
107,2,0,PROMPT,a100-80gb_0,81.58493745049927,81.5950005860147
107,2,1,TOKEN,a100-80gb_0,81.5950005860147,89.0347690039769
107,2,0,PROMPT,a100-80gb_1,81.89969447946875,81.90976506981114
107,2,1,TOKEN,a100-80gb_1,81.90976506981114,90.34379928739678
107,2,0,PROMPT,a100-80gb_1,91.34899731244455,91.35906519954779
107,2,1,TOKEN,a100-80gb_1,91.35906519954779,92.44074091955402
107,2,0,PROMPT,a100-80gb_1,90.0387577941106,90.04879551917624
107,2,1,TOKEN,a100-80gb_1,90.34379928739678,94.06784918904845
107,2,0,PROMPT,a100-80gb_0,89.0347690039769,89.04483066036
107,2,1,TOKEN,a100-80gb_0,89.04483066036,94.08084968709557
107,2,0,PROMPT,a100-80gb_0,95.08084968709557,95.09088373311313
107,2,1,TOKEN,a100-80gb_0,95.09088373311313,98.76204173763546
89,2,0,PROMPT,a100-80gb_0,90.00632442344919,90.01637122404186
89,2,1,TOKEN,a100-80gb_0,90.01637122404186,99.00759502094185
107,2,0,PROMPT,a100-80gb_2,88.84888002846483,88.85894943550136
107,2,1,TOKEN,a100-80gb_2,88.85894943550136,99.2059334541997
107,2,0,PROMPT,a100-80gb_2,99.2059334541997,99.21600232874859
107,2,1,TOKEN,a100-80gb_2,99.21600232874859,101.13898985492695
107,2,0,PROMPT,a100-80gb_0,95.0751216466537,95.08515478374756
107,2,1,TOKEN,a100-80gb_0,95.08515478374756,101.29025261301206
92,2,0,PROMPT,a100-80gb_1,93.00889632501581,93.01895152116361
92,2,1,TOKEN,a100-80gb_1,93.01895152116361,101.5185374525168
107,2,0,PROMPT,a100-80gb_2,100.2059334541997,100.21596371133904
107,2,1,TOKEN,a100-80gb_2,100.21596371133904,101.81116927282791
107,2,0,PROMPT,a100-80gb_1,100.01162881541792,100.02167307230616
107,2,1,TOKEN,a100-80gb_1,100.02167307230616,102.89436964351758
107,2,0,PROMPT,a100-80gb_2,102.13898985492695,102.14904009240843
107,2,1,TOKEN,a100-80gb_2,102.14904009240843,104.4863580414342
107,2,0,PROMPT,a100-80gb_0,99.77241960521734,99.78246221542761
107,2,1,TOKEN,a100-80gb_0,99.78246221542761,109.88818623765123
107,2,0,PROMPT,a100-80gb_0,110.893384262699,110.90341880418725
107,2,1,TOKEN,a100-80gb_0,110.90341880418725,111.34045949913927
107,2,0,PROMPT,a100-80gb_1,102.52373547756457,102.53380948235913
107,2,1,TOKEN,a100-80gb_1,102.89436964351758,112.81433484116569
107,2,0,PROMPT,a100-80gb_2,102.81553008727707,102.82559608700744
107,2,1,TOKEN,a100-80gb_2,104.4863580414342,113.64240092176071
107,2,0,PROMPT,a100-80gb_2,113.81433484116569,113.82436394548043
107,2,1,TOKEN,a100-80gb_2,113.82436394548043,114.22862836859747
107,2,0,PROMPT,a100-80gb_1,110.89224958194121,110.90228180075064
107,2,1,TOKEN,a100-80gb_1,110.90228180075064,114.33305794422701
107,2,0,PROMPT,a100-80gb_1,114.64240092176071,114.65243115902378
107,2,1,TOKEN,a100-80gb_1,114.65243115902378,118.6295189972563
107,2,0,PROMPT,a100-80gb_0,102.29545063805983,102.30549678783429
107,2,1,TOKEN,a100-80gb_0,109.88818623765123,119.3156248978787
107,2,0,PROMPT,a100-80gb_2,115.22862836859747,115.2386592709571
107,2,1,TOKEN,a100-80gb_2,115.2386592709571,122.58007845462365
107,2,0,PROMPT,a100-80gb_0,123.5868346520802,123.59688099710011
107,2,1,TOKEN,a100-80gb_0,123.59688099710011,123.82632635151708
107,2,0,PROMPT,a100-80gb_0,115.33939946835109,115.34946312513584
107,2,1,TOKEN,a100-80gb_0,119.3156248978787,125.73837939193213
107,2,0,PROMPT,a100-80gb_1,119.6295189972563,119.63956574398547
107,2,1,TOKEN,a100-80gb_1,119.63956574398547,126.00854291905786
121,2,0,PROMPT,a100-80gb_2,122.00189380905032,122.01192555118602
121,2,1,TOKEN,a100-80gb_2,122.01192555118602,127.62703709805187
107,2,0,PROMPT,a100-80gb_0,127.01583374075462,127.02588919722972
107,2,1,TOKEN,a100-80gb_0,127.02588919722972,128.44626520076332
119,2,0,PROMPT,a100-80gb_0,120.00396702372664,120.01402697084751
119,2,1,TOKEN,a100-80gb_0,120.01402697084751,129.63720109450756
107,2,0,PROMPT,a100-80gb_1,126.74058930686438,126.75064229023022
107,2,1,TOKEN,a100-80gb_1,126.75064229023022,129.8864092765109
107,2,0,PROMPT,a100-80gb_1,120.31698180434375,120.32701388468172
107,2,1,TOKEN,a100-80gb_1,120.32701388468172,130.1049305863039
107,2,0,PROMPT,a100-80gb_1,130.8864092765109,130.89643916925166
107,2,1,TOKEN,a100-80gb_1,130.89643916925166,131.81336205890602
107,2,0,PROMPT,a100-80gb_2,123.58527647967142,123.59533668711957
107,2,1,TOKEN,a100-80gb_2,123.59533668711957,131.8226462460774
107,2,0,PROMPT,a100-80gb_0,130.8936986258173,130.90375649031984
