response_times,queue_times,ttft_times,tbt_times,nth_token_overheads,prompt_sizes,token_sizes
0.0,1.0,1.0100503616800998,-0.0035690825501063597,0.0,1005,283
0.0,1.0,1.0100281145246708,-0.0010598406238454048,0.0,391,953
0.0,1.0,1.0100281395120554,-0.010744980207575057,0.0,401,94
0.0,1.0,1.0100279845902698,-0.01020230287464919,0.0,339,99
0.0,1.0,1.0100293516407248,-0.001453279642648525,0.0,533,695
0.0,1.0,1.0100412365570648,-0.0013237761947012645,0.0,800,763
0.0,1.0,1.0100282394615903,-0.0023272540079760143,0.0,441,434
0.0,1.0,1.010028289436363,-0.0015326681175058619,0.0,461,659
0.0,1.0,1.0100275249127293,-0.0012688788001416196,0.0,179,796
0.0,1.0,1.0100283993808574,-0.001058729978386643,0.0,505,954
0.0,1.0,1.0100484476298988,-0.028858527075139966,0.0,962,35
0.0,1.0,1.0100272496957317,-0.0011813184206967621,0.0,95,855
0.0,1.0,1.0100478244507656,-0.0010402140313602118,0.0,948,971
0.0,1.0072771283644215,1.0173047351869684,-0.006649050556777571,0.0,204,153
0.0,1.0,1.0100277996836269,-0.002229641941906461,0.0,265,453
0.0,1.0,1.01002756750583,-0.004489011411137021,0.0,192,225
0.0,1.0,1.0100280920360234,-0.002623449589703957,0.0,382,385
0.0,1.0,1.0100280920360234,-0.001623839376263703,0.0,382,622
0.0,1.0,1.0100386103021464,-0.003060723061521656,0.0,741,330
0.0,1.0066695458584576,1.016715983280875,-0.002955569718839753,0.0,821,344
0.0,1.0045697334948613,1.0146234176003475,-0.0016054168000005499,0.0,969,632
0.0,1.0013054004171948,1.0113588397023108,-0.007901240935174303,0.0,964,128
0.0,1.0018763879286894,1.0119074815711713,-0.0025617910925852436,0.0,451,395
0.0,1.0100357642267142,1.020080194122059,-0.0013637435750294905,0.0,780,748
0.0,1.0093593730042443,1.0194131550378813,-0.0020067188091296875,0.0,970,508
0.0,1.0,1.0100382096869822,-0.0012154491091299425,0.0,732,831
0.0,1.0093590874475353,1.0193890801329957,-0.012903659242189818,0.0,99,79
0.0,1.0078416249751427,1.0178793957563244,-0.0013499726734168757,0.0,644,754
0.0,1.006039804043624,1.016070565104016,-0.0011559392094471173,0.0,330,879
0.0,1.0073736288832293,1.017404108113027,-0.018840816816907906,0.0,233,54
0.0,1.0073487800851382,1.017379320583487,-0.0030829676381317786,0.0,250,330
0.0,1.0080446937754743,1.0180749099109363,-0.00855525134378938,0.0,161,119
0.0,1.0080401579290594,1.0180768025365126,-0.002925508053265841,0.0,620,348
0.0,1.0080438252091426,1.0180974603505604,-0.0012476684563119613,0.0,968,816
0.0,1.0067297210592017,1.0167661208462846,-0.0010157503704758088,0.0,616,1001
0.0,1.0080401579290594,1.0180701073661425,-0.003885763768573063,0.0,86,262
0.0,1.00803755223005,1.0180674331905237,-0.04627579241775108,0.0,67,22
0.0,1.0096193451000488,1.0196491756040729,-0.0025364407353335146,0.0,52,402
0.0,1.0087914128434647,1.0188224020386798,-0.001065713809663891,0.0,413,956
0.0,1.0030384364841467,1.013088350355872,-0.0015443419974937075,0.0,891,656
0.0,1.0095183325214947,1.0195705477047454,-0.002517458142480853,0.0,938,405
0.0,1.007289530312562,1.0173201594395636,-0.001002285871369028,0.0,281,1015
0.0,1.0058670195023751,1.015897448275723,-0.0015923157496484687,0.0,219,638
0.0,1.0073429758265604,1.0173906863149256,-0.0024397858185010207,0.0,846,417
0.0,1.0058349774831896,1.0158863602771646,-0.0028456200567987806,0.0,921,357
0.0,1.0073432809697351,1.0173732340108472,-0.001365601656390399,0.0,86,745
0.0,1.0002074941551342,1.0102373282631874,-0.001305216186386547,0.0,54,774
0.0,1.005146317662124,1.0151808078502853,-0.005608733745029201,0.0,576,181
0.0,1.0073642832440584,1.0173944092787082,-0.0014554998702127442,0.0,134,699
0.0,1.0080401579290594,1.018070006453243,-0.001375770278990869,0.0,58,740
0.0,1.0002100702212857,1.0102457355472438,-0.0022449905234383197,0.0,600,450
0.0,1.005139170367741,1.0151699176850713,-0.005050596605398364,0.0,323,201
0.0,1.0069057418105416,1.0169364671389758,-0.001576645685486784,0.0,315,645
0.0,1.0073503823667238,1.0173810224881805,-0.0014917610300413204,0.0,284,682
0.0,1.0080356220826445,1.0180776527383273,-0.001164848572927148,0.0,729,874
0.0,1.0002082905839131,1.0102392440471704,-0.0013953580718883568,0.0,398,724
0.0,1.0073456606767195,1.0173957704047467,-0.003726724433717021,0.0,894,273
0.0,1.0080356220826445,1.0180664216236153,-0.00150157289325017,0.0,342,678
0.0,1.0080356220826445,1.0180657517213376,-0.0014775990591020865,0.0,135,689
0.0,1.0002086953939084,1.0102388538648484,-0.001661577062277711,0.0,143,608
0.0,1.00513876555776,1.0151691907270788,-0.001431832426977544,0.0,217,709
0.0,1.0002100693208291,1.0102492110960952,-0.001494451495704283,0.0,670,676
0.0,1.0073487091163145,1.017378373834859,-0.004481843056541229,0.0,6,227
0.0,1.0051400455835164,1.015171213438535,-0.0013774371959817298,0.0,477,737
0.0,1.0080356220826445,1.0180900406492555,-0.004691659173498873,0.0,982,217
0.0,1.0037796885490309,1.013825097725885,-0.0025862885146068493,0.0,798,392
0.0,1.0038003146227794,1.0138351475594618,-0.005928860512043636,0.0,582,171
0.0,1.00445492391232,1.014503809538482,-0.0014228664930413491,0.0,869,713
0.0,1.0044930087757677,1.0145242425974885,-0.00394756514629373,0.0,500,257
0.0,1.000893550366726,1.0109380781902217,-0.0014483353555733835,0.0,781,698
0.0,1.0012380387168491,1.0112677863281334,-0.0025093493457273783,0.0,30,403
0.0,1.0073449829267105,1.0173751125654036,-0.0034604595665489917,0.0,135,294
0.0,1.0022613759708463,1.0123100657407065,-0.007970945399533122,0.0,866,127
0.0,1.0008908331893593,1.0109264005871665,-0.0010315575516195578,0.0,598,980
