time,instance,memory,max_memory,model_memory,pending_requests
40,westus_C_3_2,0,636194767360,51000000000,0
40,westus_C_4_0,0,636194767360,51000000000,0
40,westus_C_4_1,0,636194767360,51000000000,0
40,westus_C_4_2,0,636194767360,51000000000,0
40,westus_C_5_0,0,636194767360,51000000000,0
40,westus_C_5_1,0,636194767360,51000000000,0
40,westus_C_5_2,0,636194767360,51000000000,0
40,westus_C_6_0,0,636194767360,51000000000,0
40,westus_C_6_1,0,636194767360,51000000000,0
40,westus_D_0_0,104891154432.0,667694767360,19500000000,1
40,westus_D_0_1,0,667694767360,19500000000,0
40,westus_D_0_2,0,667694767360,19500000000,0
40,westus_D_1_0,0,667694767360,19500000000,0
40,westus_D_1_1,0,667694767360,19500000000,0
40,westus_D_1_2,0,667694767360,19500000000,0
40,westus_D_2_0,0,667694767360,19500000000,0
40,westus_D_2_1,0,667694767360,19500000000,0
40,westus_D_2_2,0,667694767360,19500000000,0
40,westus_D_3_0,0,667694767360,19500000000,0
40,westus_D_3_1,0,667694767360,19500000000,0
40,westus_D_3_2,0,667694767360,19500000000,0
40,westus_D_4_0,0,667694767360,19500000000,0
40,westus_D_4_1,0,667694767360,19500000000,0
40,centralus_A_0_0,3995074560,552194767360,135000000000,1
40,centralus_A_0_1,4251975680,552194767360,135000000000,1
40,centralus_A_0_2,1968701440,552194767360,135000000000,1
40,centralus_A_1_0,0,552194767360,135000000000,0
40,centralus_A_1_1,0,552194767360,135000000000,0
40,centralus_A_1_2,0,552194767360,135000000000,0
40,centralus_A_2_0,0,552194767360,135000000000,0
40,centralus_A_2_1,0,552194767360,135000000000,0
40,centralus_A_2_2,0,552194767360,135000000000,0
40,centralus_A_3_0,0,552194767360,135000000000,0
40,centralus_A_3_1,0,552194767360,135000000000,0
40,centralus_A_3_2,0,552194767360,135000000000,0
40,centralus_A_4_0,0,552194767360,135000000000,0
40,centralus_A_4_1,0,552194767360,135000000000,0
40,centralus_A_4_2,0,552194767360,135000000000,0
40,centralus_A_5_0,0,552194767360,135000000000,0
40,centralus_A_5_1,0,552194767360,135000000000,0
40,centralus_B_0_0,5708021760,358194767360,329000000000,1
40,centralus_B_0_1,3640770560,358194767360,329000000000,1
40,centralus_B_0_2,4014080000,358194767360,329000000000,1
40,centralus_B_1_0,0,358194767360,329000000000,0
40,centralus_B_1_1,0,358194767360,329000000000,0
40,centralus_B_1_2,0,358194767360,329000000000,0
40,centralus_B_2_0,0,358194767360,329000000000,0
40,centralus_B_2_1,0,358194767360,329000000000,0
40,centralus_B_2_2,0,358194767360,329000000000,0
40,centralus_B_3_0,0,358194767360,329000000000,0
40,centralus_B_3_1,0,358194767360,329000000000,0
40,centralus_B_3_2,0,358194767360,329000000000,0
40,centralus_B_4_0,0,358194767360,329000000000,0
40,centralus_B_4_1,0,358194767360,329000000000,0
40,centralus_B_4_2,0,358194767360,329000000000,0
40,centralus_B_5_0,0,358194767360,329000000000,0
40,centralus_B_5_1,0,358194767360,329000000000,0
40,centralus_C_0_0,194347270144.0,636194767360,51000000000,1
40,centralus_C_0_1,257161166848.0,636194767360,51000000000,1
40,centralus_C_0_2,0,636194767360,51000000000,0
40,centralus_C_1_0,0,636194767360,51000000000,0
40,centralus_C_1_1,0,636194767360,51000000000,0
40,centralus_C_1_2,0,636194767360,51000000000,0
40,centralus_C_2_0,0,636194767360,51000000000,0
40,centralus_C_2_1,0,636194767360,51000000000,0
40,centralus_C_2_2,0,636194767360,51000000000,0
40,centralus_C_3_0,0,636194767360,51000000000,0
40,centralus_C_3_1,0,636194767360,51000000000,0
40,centralus_C_4_0,0,636194767360,51000000000,0
40,centralus_C_4_1,0,636194767360,51000000000,0
40,centralus_D_0_0,71940702208.0,667694767360,19500000000,1
40,centralus_D_0_1,0,667694767360,19500000000,0
40,centralus_D_0_2,0,667694767360,19500000000,0
40,centralus_D_1_0,0,667694767360,19500000000,0
40,centralus_D_1_1,0,667694767360,19500000000,0
40,centralus_D_1_2,0,667694767360,19500000000,0
40,centralus_D_2_0,0,667694767360,19500000000,0
40,centralus_D_2_1,0,667694767360,19500000000,0
40,centralus_D_2_2,0,667694767360,19500000000,0
40,centralus_D_3_0,0,667694767360,19500000000,0
40,centralus_D_3_1,0,667694767360,19500000000,0
40,centralus_D_3_2,0,667694767360,19500000000,0
40,centralus_D_4_0,0,667694767360,19500000000,0
40,centralus_D_4_1,0,667694767360,19500000000,0
40,eastus_A_0_0,3735552000,552194767360,135000000000,1
40,eastus_A_0_1,307023052800.0,552194767360,135000000000,1
40,eastus_A_0_2,0,552194767360,135000000000,0
40,eastus_A_1_0,0,552194767360,135000000000,0
40,eastus_A_1_1,0,552194767360,135000000000,0
40,eastus_A_1_2,0,552194767360,135000000000,0
40,eastus_A_2_0,0,552194767360,135000000000,0
40,eastus_A_2_1,0,552194767360,135000000000,0
40,eastus_A_2_2,0,552194767360,135000000000,0
40,eastus_A_3_0,0,552194767360,135000000000,0
40,eastus_A_3_1,0,552194767360,135000000000,0
40,eastus_A_3_2,0,552194767360,135000000000,0
40,eastus_A_4_0,0,552194767360,135000000000,0
40,eastus_A_4_1,0,552194767360,135000000000,0
40,eastus_A_4_2,0,552194767360,135000000000,0
40,eastus_A_5_0,0,552194767360,135000000000,0
40,eastus_A_5_1,0,552194767360,135000000000,0
40,eastus_B_0_0,4812881920,358194767360,329000000000,1
40,eastus_B_0_1,4792811520,358194767360,329000000000,1
40,eastus_B_0_2,0,358194767360,329000000000,0
40,eastus_B_1_0,0,358194767360,329000000000,0
40,eastus_B_1_1,0,358194767360,329000000000,0
40,eastus_B_1_2,0,358194767360,329000000000,0
40,eastus_B_2_0,0,358194767360,329000000000,0
40,eastus_B_2_1,0,358194767360,329000000000,0
40,eastus_B_2_2,0,358194767360,329000000000,0
40,eastus_B_3_0,0,358194767360,329000000000,0
40,eastus_B_3_1,0,358194767360,329000000000,0
40,eastus_B_3_2,0,358194767360,329000000000,0
40,eastus_B_4_0,0,358194767360,329000000000,0
40,eastus_B_4_1,0,358194767360,329000000000,0
40,eastus_B_4_2,0,358194767360,329000000000,0
40,eastus_B_5_0,0,358194767360,329000000000,0
40,eastus_B_5_1,0,358194767360,329000000000,0
40,eastus_B_5_2,0,358194767360,329000000000,0
40,eastus_C_0_0,398626652160.0,636194767360,51000000000,1
40,eastus_C_0_1,0.0,636194767360,51000000000,0
40,eastus_C_0_2,345207996416,636194767360,51000000000,1
40,eastus_D_0_0,115360137216.0,667694767360,19500000000,2
40,eastus_D_0_1,0.0,667694767360,19500000000,0
42,westus_A_0_0,3667394560,552194767360,135000000000,1
42,westus_A_0_1,0,552194767360,135000000000,0
42,westus_A_0_2,0,552194767360,135000000000,0
42,westus_A_1_0,0,552194767360,135000000000,0
42,westus_A_1_1,0,552194767360,135000000000,0
42,westus_A_1_2,0,552194767360,135000000000,0
42,westus_A_2_0,0,552194767360,135000000000,0
42,westus_A_2_1,0,552194767360,135000000000,0
42,westus_A_2_2,0,552194767360,135000000000,0
42,westus_A_3_0,0,552194767360,135000000000,0
42,westus_A_3_1,0,552194767360,135000000000,0
42,westus_A_3_2,0,552194767360,135000000000,0
42,westus_A_4_0,0,552194767360,135000000000,0
42,westus_A_4_1,0,552194767360,135000000000,0
42,westus_A_4_2,0,552194767360,135000000000,0
42,westus_A_5_0,0,552194767360,135000000000,0
42,westus_A_5_1,0,552194767360,135000000000,0
42,westus_A_6_0,0,552194767360,135000000000,0
42,westus_A_6_1,0,552194767360,135000000000,0
42,westus_B_0_0,9758228480,358194767360,329000000000,2
42,westus_B_0_1,6221824000,358194767360,329000000000,2
42,westus_B_0_2,5756190720,358194767360,329000000000,1
42,westus_B_1_0,0,358194767360,329000000000,0
42,westus_B_1_1,0,358194767360,329000000000,0
42,westus_B_1_2,0,358194767360,329000000000,0
42,westus_B_2_0,0,358194767360,329000000000,0
42,westus_B_2_1,0,358194767360,329000000000,0
42,westus_B_2_2,0,358194767360,329000000000,0
42,westus_B_3_0,0,358194767360,329000000000,0
42,westus_B_3_1,0,358194767360,329000000000,0
42,westus_B_3_2,0,358194767360,329000000000,0
42,westus_B_4_0,0,358194767360,329000000000,0
42,westus_B_4_1,0,358194767360,329000000000,0
42,westus_B_4_2,0,358194767360,329000000000,0
42,westus_C_0_0,0,636194767360,51000000000,0
42,westus_C_0_1,0,636194767360,51000000000,0
42,westus_C_0_2,0,636194767360,51000000000,0
42,westus_C_1_0,0,636194767360,51000000000,0
42,westus_C_1_1,0,636194767360,51000000000,0
42,westus_C_1_2,0,636194767360,51000000000,0
42,westus_C_2_0,0,636194767360,51000000000,0
42,westus_C_2_1,0,636194767360,51000000000,0
42,westus_C_2_2,0,636194767360,51000000000,0
42,westus_C_3_0,0,636194767360,51000000000,0
42,westus_C_3_1,0,636194767360,51000000000,0
42,westus_C_3_2,0,636194767360,51000000000,0
42,westus_C_4_0,0,636194767360,51000000000,0
42,westus_C_4_1,0,636194767360,51000000000,0
42,westus_C_4_2,0,636194767360,51000000000,0
42,westus_C_5_0,0,636194767360,51000000000,0
42,westus_C_5_1,0,636194767360,51000000000,0
42,westus_C_5_2,0,636194767360,51000000000,0
42,westus_C_6_0,0,636194767360,51000000000,0
42,westus_C_6_1,0,636194767360,51000000000,0
42,westus_D_0_0,58720256000.0,667694767360,19500000000,1
42,westus_D_0_1,587202560,667694767360,19500000000,1
42,westus_D_0_2,0,667694767360,19500000000,0
42,westus_D_1_0,0,667694767360,19500000000,0
42,westus_D_1_1,0,667694767360,19500000000,0
42,westus_D_1_2,0,667694767360,19500000000,0
42,westus_D_2_0,0,667694767360,19500000000,0
42,westus_D_2_1,0,667694767360,19500000000,0
42,westus_D_2_2,0,667694767360,19500000000,0
42,westus_D_3_0,0,667694767360,19500000000,0
42,westus_D_3_1,0,667694767360,19500000000,0
42,westus_D_3_2,0,667694767360,19500000000,0
42,centralus_A_0_0,3995074560,552194767360,135000000000,1
42,centralus_A_0_1,4251975680,552194767360,135000000000,1
42,centralus_A_0_2,1968701440,552194767360,135000000000,1
42,centralus_A_1_0,0,552194767360,135000000000,0
42,centralus_A_1_1,0,552194767360,135000000000,0
42,centralus_A_1_2,0,552194767360,135000000000,0
42,centralus_A_2_0,0,552194767360,135000000000,0
42,centralus_A_2_1,0,552194767360,135000000000,0
42,centralus_A_2_2,0,552194767360,135000000000,0
42,centralus_A_3_0,0,552194767360,135000000000,0
42,centralus_A_3_1,0,552194767360,135000000000,0
42,centralus_A_3_2,0,552194767360,135000000000,0
42,centralus_A_4_0,0,552194767360,135000000000,0
42,centralus_A_4_1,0,552194767360,135000000000,0
42,centralus_A_4_2,0,552194767360,135000000000,0
42,centralus_A_5_0,0,552194767360,135000000000,0
42,centralus_A_5_1,0,552194767360,135000000000,0
42,centralus_B_0_0,8020131840,358194767360,329000000000,2
42,centralus_B_0_1,3640770560,358194767360,329000000000,1
42,centralus_B_0_2,4014080000,358194767360,329000000000,1
42,centralus_B_1_0,0,358194767360,329000000000,0
42,centralus_B_1_1,0,358194767360,329000000000,0
42,centralus_B_1_2,0,358194767360,329000000000,0
42,centralus_B_2_0,0,358194767360,329000000000,0
42,centralus_B_2_1,0,358194767360,329000000000,0
42,centralus_B_2_2,0,358194767360,329000000000,0
42,centralus_B_3_0,0,358194767360,329000000000,0
42,centralus_B_3_1,0,358194767360,329000000000,0
42,centralus_B_3_2,0,358194767360,329000000000,0
42,centralus_B_4_0,0,358194767360,329000000000,0
42,centralus_B_4_1,0,358194767360,329000000000,0
42,centralus_B_5_0,0,358194767360,329000000000,0
42,centralus_B_5_1,0,358194767360,329000000000,0
42,centralus_C_0_0,178778013696.0,636194767360,51000000000,1
42,centralus_C_0_1,0.0,636194767360,51000000000,0
42,centralus_C_0_2,0,636194767360,51000000000,0
42,centralus_C_1_0,0,636194767360,51000000000,0
42,centralus_C_1_1,0,636194767360,51000000000,0
42,centralus_C_1_2,0,636194767360,51000000000,0
42,centralus_C_2_0,0,636194767360,51000000000,0
42,centralus_C_2_1,0,636194767360,51000000000,0
42,centralus_C_2_2,0,636194767360,51000000000,0
42,centralus_C_3_0,0,636194767360,51000000000,0
42,centralus_C_3_1,0,636194767360,51000000000,0
42,centralus_C_3_2,0,636194767360,51000000000,0
42,centralus_D_0_0,71940702208.0,667694767360,19500000000,1
42,centralus_D_0_1,0,667694767360,19500000000,0
42,centralus_D_0_2,0,667694767360,19500000000,0
42,centralus_D_1_0,0,667694767360,19500000000,0
42,centralus_D_1_1,0,667694767360,19500000000,0
42,centralus_D_1_2,0,667694767360,19500000000,0
42,centralus_D_2_0,0,667694767360,19500000000,0
42,centralus_D_2_1,0,667694767360,19500000000,0
42,centralus_D_2_2,0,667694767360,19500000000,0
42,centralus_D_3_0,0,667694767360,19500000000,0
42,centralus_D_3_1,0,667694767360,19500000000,0
42,centralus_D_3_2,0,667694767360,19500000000,0
42,centralus_D_4_0,0,667694767360,19500000000,0
42,centralus_D_4_1,0,667694767360,19500000000,0
42,eastus_A_0_0,3735552000,552194767360,135000000000,1
42,eastus_A_0_1,307023052800.0,552194767360,135000000000,1
42,eastus_A_0_2,0,552194767360,135000000000,0
42,eastus_A_1_0,0,552194767360,135000000000,0
42,eastus_A_1_1,0,552194767360,135000000000,0
42,eastus_A_1_2,0,552194767360,135000000000,0
42,eastus_A_2_0,0,552194767360,135000000000,0
42,eastus_A_2_1,0,552194767360,135000000000,0
42,eastus_A_2_2,0,552194767360,135000000000,0
42,eastus_A_3_0,0,552194767360,135000000000,0
42,eastus_A_3_1,0,552194767360,135000000000,0
42,eastus_A_3_2,0,552194767360,135000000000,0
42,eastus_A_4_0,0,552194767360,135000000000,0
42,eastus_A_4_1,0,552194767360,135000000000,0
42,eastus_A_4_2,0,552194767360,135000000000,0
42,eastus_A_5_0,0,552194767360,135000000000,0
42,eastus_A_5_1,0,552194767360,135000000000,0
42,eastus_B_0_0,4812881920,358194767360,329000000000,1
42,eastus_B_0_1,4792811520,358194767360,329000000000,1
42,eastus_B_0_2,0,358194767360,329000000000,0
42,eastus_B_1_0,0,358194767360,329000000000,0
42,eastus_B_1_1,0,358194767360,329000000000,0
42,eastus_B_1_2,0,358194767360,329000000000,0
42,eastus_B_2_0,0,358194767360,329000000000,0
42,eastus_B_2_1,0,358194767360,329000000000,0
42,eastus_B_2_2,0,358194767360,329000000000,0
42,eastus_B_3_0,0,358194767360,329000000000,0
42,eastus_B_3_1,0,358194767360,329000000000,0
42,eastus_B_3_2,0,358194767360,329000000000,0
42,eastus_B_4_0,0,358194767360,329000000000,0
42,eastus_B_4_1,0,358194767360,329000000000,0
42,eastus_B_4_2,0,358194767360,329000000000,0
42,eastus_B_5_0,0,358194767360,329000000000,0
42,eastus_B_5_1,0,358194767360,329000000000,0
42,eastus_B_5_2,0,358194767360,329000000000,0
42,eastus_C_0_0,576867794944.0,636194767360,51000000000,2
42,eastus_C_0_1,324001595392.0,636194767360,51000000000,1
42,eastus_C_1_0,345207996416,636194767360,51000000000,1
42,eastus_C_1_1,0,636194767360,51000000000,0
42,eastus_D_0_0,0.0,667694767360,19500000000,0
42,eastus_D_0_1,123950071808.0,667694767360,19500000000,2
44,westus_A_0_0,3667394560,552194767360,135000000000,1
44,westus_A_0_1,0,552194767360,135000000000,0
44,westus_A_0_2,0,552194767360,135000000000,0
44,westus_A_1_0,0,552194767360,135000000000,0
44,westus_A_1_1,0,552194767360,135000000000,0
44,westus_A_1_2,0,552194767360,135000000000,0
44,westus_A_2_0,0,552194767360,135000000000,0
44,westus_A_2_1,0,552194767360,135000000000,0
44,westus_A_2_2,0,552194767360,135000000000,0
44,westus_A_3_0,0,552194767360,135000000000,0
44,westus_A_3_1,0,552194767360,135000000000,0
44,westus_A_3_2,0,552194767360,135000000000,0
44,westus_A_4_0,0,552194767360,135000000000,0
44,westus_A_4_1,0,552194767360,135000000000,0
44,westus_A_4_2,0,552194767360,135000000000,0
44,westus_A_5_0,0,552194767360,135000000000,0
44,westus_A_5_1,0,552194767360,135000000000,0
44,westus_A_6_0,0,552194767360,135000000000,0
44,westus_A_6_1,0,552194767360,135000000000,0
44,westus_B_0_0,9758228480,358194767360,329000000000,2
44,westus_B_0_1,6221824000,358194767360,329000000000,2
44,westus_B_0_2,5756190720,358194767360,329000000000,1
44,westus_B_1_0,0,358194767360,329000000000,0
44,westus_B_1_1,0,358194767360,329000000000,0
44,westus_B_1_2,0,358194767360,329000000000,0
44,westus_B_2_0,0,358194767360,329000000000,0
44,westus_B_2_1,0,358194767360,329000000000,0
44,westus_B_2_2,0,358194767360,329000000000,0
44,westus_B_3_0,0,358194767360,329000000000,0
44,westus_B_3_1,0,358194767360,329000000000,0
44,westus_B_3_2,0,358194767360,329000000000,0
44,westus_B_4_0,0,358194767360,329000000000,0
44,westus_B_4_1,0,358194767360,329000000000,0
44,westus_B_4_2,0,358194767360,329000000000,0
44,westus_C_0_0,0,636194767360,51000000000,0
44,westus_C_0_1,0,636194767360,51000000000,0
44,westus_C_0_2,0,636194767360,51000000000,0
44,westus_C_1_0,0,636194767360,51000000000,0
44,westus_C_1_1,0,636194767360,51000000000,0
44,westus_C_1_2,0,636194767360,51000000000,0
44,westus_C_2_0,0,636194767360,51000000000,0
44,westus_C_2_1,0,636194767360,51000000000,0
44,westus_C_2_2,0,636194767360,51000000000,0
44,westus_C_3_0,0,636194767360,51000000000,0
44,westus_C_3_1,0,636194767360,51000000000,0
44,westus_C_3_2,0,636194767360,51000000000,0
44,westus_C_4_0,0,636194767360,51000000000,0
44,westus_C_4_1,0,636194767360,51000000000,0
44,westus_C_4_2,0,636194767360,51000000000,0
44,westus_C_5_0,0,636194767360,51000000000,0
44,westus_C_5_1,0,636194767360,51000000000,0
44,westus_C_5_2,0,636194767360,51000000000,0
44,westus_C_6_0,0,636194767360,51000000000,0
44,westus_C_6_1,0,636194767360,51000000000,0
44,westus_D_0_0,58720256000.0,667694767360,19500000000,1
44,westus_D_0_1,587202560,667694767360,19500000000,1
44,westus_D_0_2,0,667694767360,19500000000,0
44,westus_D_1_0,0,667694767360,19500000000,0
44,westus_D_1_1,0,667694767360,19500000000,0
44,westus_D_1_2,0,667694767360,19500000000,0
44,westus_D_2_0,0,667694767360,19500000000,0
44,westus_D_2_1,0,667694767360,19500000000,0
44,westus_D_2_2,0,667694767360,19500000000,0
44,westus_D_3_0,0,667694767360,19500000000,0
44,westus_D_3_1,0,667694767360,19500000000,0
44,westus_D_3_2,0,667694767360,19500000000,0
44,centralus_A_0_0,3995074560,552194767360,135000000000,1
44,centralus_A_0_1,4251975680,552194767360,135000000000,1
44,centralus_A_0_2,1968701440,552194767360,135000000000,1
44,centralus_A_1_0,0,552194767360,135000000000,0
44,centralus_A_1_1,0,552194767360,135000000000,0
44,centralus_A_1_2,0,552194767360,135000000000,0
44,centralus_A_2_0,0,552194767360,135000000000,0
44,centralus_A_2_1,0,552194767360,135000000000,0
44,centralus_A_2_2,0,552194767360,135000000000,0
44,centralus_A_3_0,0,552194767360,135000000000,0
44,centralus_A_3_1,0,552194767360,135000000000,0
44,centralus_A_3_2,0,552194767360,135000000000,0
44,centralus_A_4_0,0,552194767360,135000000000,0
44,centralus_A_4_1,0,552194767360,135000000000,0
44,centralus_A_4_2,0,552194767360,135000000000,0
44,centralus_A_5_0,0,552194767360,135000000000,0
44,centralus_A_5_1,0,552194767360,135000000000,0
44,centralus_B_0_0,8020131840,358194767360,329000000000,2
44,centralus_B_0_1,3640770560,358194767360,329000000000,1
44,centralus_B_0_2,4014080000,358194767360,329000000000,1
44,centralus_B_1_0,0,358194767360,329000000000,0
44,centralus_B_1_1,0,358194767360,329000000000,0
44,centralus_B_1_2,0,358194767360,329000000000,0
44,centralus_B_2_0,0,358194767360,329000000000,0
44,centralus_B_2_1,0,358194767360,329000000000,0
44,centralus_B_2_2,0,358194767360,329000000000,0
44,centralus_B_3_0,0,358194767360,329000000000,0
44,centralus_B_3_1,0,358194767360,329000000000,0
44,centralus_B_3_2,0,358194767360,329000000000,0
44,centralus_B_4_0,0,358194767360,329000000000,0
44,centralus_B_4_1,0,358194767360,329000000000,0
44,centralus_B_5_0,0,358194767360,329000000000,0
44,centralus_B_5_1,0,358194767360,329000000000,0
44,centralus_C_0_0,178778013696.0,636194767360,51000000000,1
44,centralus_C_0_1,0.0,636194767360,51000000000,0
44,centralus_C_0_2,0,636194767360,51000000000,0
44,centralus_C_1_0,0,636194767360,51000000000,0
44,centralus_C_1_1,0,636194767360,51000000000,0
44,centralus_C_1_2,0,636194767360,51000000000,0
44,centralus_C_2_0,0,636194767360,51000000000,0
44,centralus_C_2_1,0,636194767360,51000000000,0
44,centralus_C_2_2,0,636194767360,51000000000,0
44,centralus_C_3_0,0,636194767360,51000000000,0
44,centralus_C_3_1,0,636194767360,51000000000,0
44,centralus_D_0_0,71940702208.0,667694767360,19500000000,1
44,centralus_D_0_1,0,667694767360,19500000000,0
44,centralus_D_0_2,0,667694767360,19500000000,0
44,centralus_D_1_0,0,667694767360,19500000000,0
44,centralus_D_1_1,0,667694767360,19500000000,0
44,centralus_D_1_2,0,667694767360,19500000000,0
44,centralus_D_2_0,0,667694767360,19500000000,0
44,centralus_D_2_1,0,667694767360,19500000000,0
44,centralus_D_2_2,0,667694767360,19500000000,0
44,centralus_D_3_0,0,667694767360,19500000000,0
44,centralus_D_3_1,0,667694767360,19500000000,0
44,centralus_D_3_2,0,667694767360,19500000000,0
44,centralus_D_4_0,0,667694767360,19500000000,0
44,centralus_D_4_1,0,667694767360,19500000000,0
44,eastus_A_0_0,3735552000,552194767360,135000000000,1
44,eastus_A_0_1,307023052800.0,552194767360,135000000000,1
44,eastus_A_0_2,3198156800,552194767360,135000000000,1
44,eastus_A_1_0,0,552194767360,135000000000,0
44,eastus_A_1_1,0,552194767360,135000000000,0
44,eastus_A_1_2,0,552194767360,135000000000,0
44,eastus_A_2_0,0,552194767360,135000000000,0
44,eastus_A_2_1,0,552194767360,135000000000,0
44,eastus_A_2_2,0,552194767360,135000000000,0
44,eastus_A_3_0,0,552194767360,135000000000,0
44,eastus_A_3_1,0,552194767360,135000000000,0
44,eastus_A_3_2,0,552194767360,135000000000,0
44,eastus_A_4_0,0,552194767360,135000000000,0
44,eastus_A_4_1,0,552194767360,135000000000,0
44,eastus_A_5_0,0,552194767360,135000000000,0
44,eastus_A_5_1,0,552194767360,135000000000,0
44,eastus_B_0_0,4812881920,358194767360,329000000000,1
44,eastus_B_0_1,4792811520,358194767360,329000000000,1
44,eastus_B_0_2,6446612480,358194767360,329000000000,1
44,eastus_B_1_0,0,358194767360,329000000000,0
44,eastus_B_1_1,0,358194767360,329000000000,0
44,eastus_B_1_2,0,358194767360,329000000000,0
44,eastus_B_2_0,0,358194767360,329000000000,0
44,eastus_B_2_1,0,358194767360,329000000000,0
44,eastus_B_2_2,0,358194767360,329000000000,0
44,eastus_B_3_0,0,358194767360,329000000000,0
44,eastus_B_3_1,0,358194767360,329000000000,0
44,eastus_B_3_2,0,358194767360,329000000000,0
44,eastus_B_4_0,0,358194767360,329000000000,0
44,eastus_B_4_1,0,358194767360,329000000000,0
44,eastus_B_4_2,0,358194767360,329000000000,0
44,eastus_B_5_0,0,358194767360,329000000000,0
44,eastus_B_5_1,0,358194767360,329000000000,0
44,eastus_C_0_0,576867794944.0,636194767360,51000000000,2
44,eastus_C_0_1,324001595392.0,636194767360,51000000000,1
44,eastus_C_1_0,345207996416,636194767360,51000000000,1
44,eastus_C_1_1,0,636194767360,51000000000,0
44,eastus_D_0_0,242531434496.0,667694767360,19500000000,3
44,eastus_D_0_1,123950071808.0,667694767360,19500000000,2
46,westus_A_0_0,3667394560,552194767360,135000000000,1
46,westus_A_0_1,0,552194767360,135000000000,0
46,westus_A_0_2,0,552194767360,135000000000,0
46,westus_A_1_0,0,552194767360,135000000000,0
46,westus_A_1_1,0,552194767360,135000000000,0
46,westus_A_1_2,0,552194767360,135000000000,0
46,westus_A_2_0,0,552194767360,135000000000,0
46,westus_A_2_1,0,552194767360,135000000000,0
46,westus_A_2_2,0,552194767360,135000000000,0
46,westus_A_3_0,0,552194767360,135000000000,0
46,westus_A_3_1,0,552194767360,135000000000,0
46,westus_A_3_2,0,552194767360,135000000000,0
46,westus_A_4_0,0,552194767360,135000000000,0
46,westus_A_4_1,0,552194767360,135000000000,0
46,westus_A_4_2,0,552194767360,135000000000,0
46,westus_A_5_0,0,552194767360,135000000000,0
46,westus_A_5_1,0,552194767360,135000000000,0
46,westus_A_6_0,0,552194767360,135000000000,0
46,westus_A_6_1,0,552194767360,135000000000,0
46,westus_B_0_0,9758228480,358194767360,329000000000,2
46,westus_B_0_1,3777249280.0,358194767360,329000000000,2
46,westus_B_0_2,5756190720,358194767360,329000000000,1
46,westus_B_1_0,0,358194767360,329000000000,0
46,westus_B_1_1,0,358194767360,329000000000,0
46,westus_B_1_2,0,358194767360,329000000000,0
46,westus_B_2_0,0,358194767360,329000000000,0
46,westus_B_2_1,0,358194767360,329000000000,0
46,westus_B_2_2,0,358194767360,329000000000,0
46,westus_B_3_0,0,358194767360,329000000000,0
46,westus_B_3_1,0,358194767360,329000000000,0
46,westus_B_3_2,0,358194767360,329000000000,0
46,westus_B_4_0,0,358194767360,329000000000,0
46,westus_B_4_1,0,358194767360,329000000000,0
46,westus_C_0_0,2707423232,636194767360,51000000000,1
46,westus_C_0_1,0,636194767360,51000000000,0
46,westus_C_0_2,0,636194767360,51000000000,0
46,westus_C_1_0,0,636194767360,51000000000,0
46,westus_C_1_1,0,636194767360,51000000000,0
46,westus_C_1_2,0,636194767360,51000000000,0
46,westus_C_2_0,0,636194767360,51000000000,0
46,westus_C_2_1,0,636194767360,51000000000,0
46,westus_C_2_2,0,636194767360,51000000000,0
46,westus_C_3_0,0,636194767360,51000000000,0
46,westus_C_3_1,0,636194767360,51000000000,0
46,westus_C_3_2,0,636194767360,51000000000,0
46,westus_C_4_0,0,636194767360,51000000000,0
46,westus_C_4_1,0,636194767360,51000000000,0
46,westus_C_4_2,0,636194767360,51000000000,0
46,westus_C_5_0,0,636194767360,51000000000,0
46,westus_C_5_1,0,636194767360,51000000000,0
46,westus_C_6_0,0,636194767360,51000000000,0
46,westus_C_6_1,0,636194767360,51000000000,0
46,westus_D_0_0,58720256000.0,667694767360,19500000000,1
46,westus_D_0_1,587202560,667694767360,19500000000,1
46,westus_D_0_2,0,667694767360,19500000000,0
46,westus_D_1_0,0,667694767360,19500000000,0
46,westus_D_1_1,0,667694767360,19500000000,0
46,westus_D_1_2,0,667694767360,19500000000,0
46,westus_D_2_0,0,667694767360,19500000000,0
46,westus_D_2_1,0,667694767360,19500000000,0
46,westus_D_2_2,0,667694767360,19500000000,0
46,westus_D_3_0,0,667694767360,19500000000,0
46,westus_D_3_1,0,667694767360,19500000000,0
46,westus_D_3_2,0,667694767360,19500000000,0
46,centralus_A_0_0,3995074560,552194767360,135000000000,1
46,centralus_A_0_1,4251975680,552194767360,135000000000,1
46,centralus_A_0_2,1968701440,552194767360,135000000000,1
46,centralus_A_1_0,0,552194767360,135000000000,0
46,centralus_A_1_1,0,552194767360,135000000000,0
46,centralus_A_1_2,0,552194767360,135000000000,0
46,centralus_A_2_0,0,552194767360,135000000000,0
46,centralus_A_2_1,0,552194767360,135000000000,0
46,centralus_A_2_2,0,552194767360,135000000000,0
46,centralus_A_3_0,0,552194767360,135000000000,0
46,centralus_A_3_1,0,552194767360,135000000000,0
46,centralus_A_3_2,0,552194767360,135000000000,0
46,centralus_A_4_0,0,552194767360,135000000000,0
46,centralus_A_4_1,0,552194767360,135000000000,0
46,centralus_A_4_2,0,552194767360,135000000000,0
46,centralus_A_5_0,0,552194767360,135000000000,0
46,centralus_A_5_1,0,552194767360,135000000000,0
46,centralus_B_0_0,8020131840,358194767360,329000000000,2
