request_id,request_type,node_id,node_type,runner,start_timestamp,completion_timestamp
3,2,0,PROMPT,a100-80gb_0,4.0,4.010038476763759
3,2,1,TOKEN,a100-80gb_0,4.010038476763759,7.8277396574453455
768,2,0,PROMPT,a100-80gb_1,8.827739657445346,8.83778703676816
768,2,1,TOKEN,a100-80gb_1,8.83778703676816,11.046906259297394
768,2,0,PROMPT,a100-80gb_1,12.046906259297394,12.056934653680772
768,2,1,TOKEN,a100-80gb_1,12.056934653680772,13.944337484579533
7,2,0,PROMPT,a100-80gb_0,8.0,8.010050584244077
7,2,1,TOKEN,a100-80gb_0,8.010050584244077,18.22990795837203
768,2,0,PROMPT,a100-80gb_2,19.22990795837203,19.23993610787904
768,2,1,TOKEN,a100-80gb_2,19.23993610787904,22.14610751227429
768,2,0,PROMPT,a100-80gb_1,14.944337484579533,14.954379032726166
768,2,1,TOKEN,a100-80gb_1,14.954379032726166,24.766728977455525
768,2,0,PROMPT,a100-80gb_2,23.14610751227429,23.156135424401146
768,2,1,TOKEN,a100-80gb_2,23.156135424401146,24.83978454060061
18,2,0,PROMPT,a100-80gb_0,19.0,19.010027066217734
18,2,1,TOKEN,a100-80gb_0,19.010027066217734,29.593787258396574
768,2,0,PROMPT,a100-80gb_1,25.766728977455525,25.77675596176344
768,2,1,TOKEN,a100-80gb_1,25.77675596176344,31.341740803017604
768,2,0,PROMPT,a100-80gb_2,25.83978454060061,25.84982898207894
768,2,1,TOKEN,a100-80gb_2,25.84982898207894,32.69166424408695
25,2,0,PROMPT,a100-80gb_0,26.001996644319966,26.012027548308204
25,2,1,TOKEN,a100-80gb_0,26.012027548308204,35.780055676322846
768,2,0,PROMPT,a100-80gb_0,30.601831952172052,30.611871534623997
768,2,1,TOKEN,a100-80gb_0,30.611871534623997,35.780055676322846
27,2,0,PROMPT,a100-80gb_1,28.007322943734703,28.017353048145164
27,2,1,TOKEN,a100-80gb_1,28.017353048145164,36.327650164696664
768,2,0,PROMPT,a100-80gb_1,37.33569485847214,37.34572572947703
768,2,1,TOKEN,a100-80gb_1,37.34572572947703,38.24652757273279
768,2,0,PROMPT,a100-80gb_1,32.34978549679308,32.3598325217844
768,2,1,TOKEN,a100-80gb_1,32.3598325217844,39.093714070693025
768,2,0,PROMPT,a100-80gb_1,39.24652757273279,39.25655596461743
768,2,1,TOKEN,a100-80gb_1,39.25655596461743,39.889264868157355
768,2,0,PROMPT,a100-80gb_0,36.78810037009832,36.79813124934905
768,2,1,TOKEN,a100-80gb_0,36.79813124934905,41.141282993617885
768,2,0,PROMPT,a100-80gb_0,33.700334997215165,33.71036551608932
768,2,1,TOKEN,a100-80gb_0,33.71036551608932,41.16273075305992
32,2,0,PROMPT,a100-80gb_2,33.0,33.01003237851081
32,2,1,TOKEN,a100-80gb_2,33.01003237851081,42.92962112045032
768,2,0,PROMPT,a100-80gb_0,36.780055676322846,36.79009731349507
768,2,1,TOKEN,a100-80gb_0,36.79009731349507,43.07429083001026
768,2,0,PROMPT,a100-80gb_1,40.89730857045799,40.90733938923925
768,2,1,TOKEN,a100-80gb_1,40.90733938923925,45.21763365301084
768,2,0,PROMPT,a100-80gb_0,42.172762864493954,42.18279300854877
768,2,1,TOKEN,a100-80gb_0,42.18279300854877,46.83625019234552
768,2,0,PROMPT,a100-80gb_0,43.930777537723635,43.94082872466131
768,2,1,TOKEN,a100-80gb_0,43.94082872466131,49.96690538736994
768,2,0,PROMPT,a100-80gb_1,44.08159350356906,44.091636415578094
768,2,1,TOKEN,a100-80gb_1,44.091636415578094,50.214249108744774
768,2,0,PROMPT,a100-80gb_1,40.093714070693025,40.10374147110283
768,2,1,TOKEN,a100-80gb_1,40.10374147110283,50.300039760483415
768,2,0,PROMPT,a100-80gb_0,42.141282993617885,42.15131510505192
768,2,1,TOKEN,a100-80gb_0,42.15131510505192,52.464160973240915
768,2,0,PROMPT,a100-80gb_0,51.30669028560912,51.3167213325252
768,2,1,TOKEN,a100-80gb_0,51.3167213325252,52.74297933679569
768,2,0,PROMPT,a100-80gb_0,53.75032570448006,53.76035600711229
768,2,1,TOKEN,a100-80gb_0,53.76035600711229,55.27240263646665
768,2,0,PROMPT,a100-80gb_0,47.844290350274576,47.85432009428183
768,2,1,TOKEN,a100-80gb_0,47.85432009428183,55.486878300739555
768,2,0,PROMPT,a100-80gb_1,46.2256738109399,46.2357255364824
768,2,1,TOKEN,a100-80gb_1,46.2357255364824,56.636419574277575
768,2,0,PROMPT,a100-80gb_1,57.644459732206634,57.65449066642961
768,2,1,TOKEN,a100-80gb_1,57.65449066642961,58.99496356813526
50,2,0,PROMPT,a100-80gb_0,51.007117039700994,51.0171481388407
50,2,1,TOKEN,a100-80gb_0,51.0171481388407,59.281702421346225
768,2,0,PROMPT,a100-80gb_0,56.49422409951027,56.50425506671659
768,2,1,TOKEN,a100-80gb_0,56.50425506671659,60.289738043428876
768,2,0,PROMPT,a100-80gb_1,51.22159927472964,51.23163283460038
768,2,1,TOKEN,a100-80gb_1,51.23163283460038,60.6564844519526
768,2,0,PROMPT,a100-80gb_1,50.9756441829074,50.98567498244837
768,2,1,TOKEN,a100-80gb_1,50.98567498244837,61.52443947746039
768,2,0,PROMPT,a100-80gb_0,53.47219987657416,53.482231124138934
768,2,1,TOKEN,a100-80gb_0,53.482231124138934,61.94050823160397
768,2,0,PROMPT,a100-80gb_0,60.289738043428876,60.29976939991625
768,2,1,TOKEN,a100-80gb_0,60.29976939991625,62.53031896230715
768,2,0,PROMPT,a100-80gb_0,56.28044182932201,56.29047221845101
768,2,1,TOKEN,a100-80gb_0,56.29047221845101,62.78699711838557
768,2,0,PROMPT,a100-80gb_1,61.66384928653568,61.67388039392123
