response_times,queue_times,ttft_times,tbt_times,nth_token_overheads,prompt_sizes,token_sizes
0.0,1.0,1.0100570414902172,-0.0010756731006285594,0.0,775,939
0.0,1.0,1.010028706789015,-0.01086052372891414,0.0,256,93
0.0,1.0,1.010057633143152,-0.0010966966700794265,0.0,785,921
0.0,1.0,1.0100447942744957,-0.0016423492589829197,0.0,568,615
0.0,1.0,1.01003023726307,-0.0015467538089786678,0.0,25,653
0.0,1.0,1.010037588870155,-0.003482888237483293,0.0,434,290
0.0,1.0,1.010052663258513,-0.003930166004896938,0.0,701,257
0.0,1.0,1.010056094845524,-0.007214686391753743,0.0,759,140
0.0,1.0,1.010028746541586,-0.0024279537176480435,0.0,250,416
0.0,1.0,1.0100295084658981,-0.0018330844073791255,0.0,135,551
0.0,1.0,1.0100604730772318,-0.007829926147885517,0.0,833,129
0.0,1.0055020565167112,1.0155508746458963,-0.0015340647653261275,0.0,560,662
0.0,1.0,1.0100673362512609,-0.0010327886873734773,0.0,949,978
0.0,1.0,1.010050947465004,-0.0013395901160013315,0.0,672,754
0.0,1.0,1.0100508291344141,-0.002416389543383766,0.0,670,418
0.0,1.0,1.0100707678382719,-0.0014226348842792563,0.0,1007,710
0.0,1.0,1.0100389860514554,-0.001683398310085759,0.0,462,600
0.0,1.0,1.0100320500442734,-0.0010455818323439683,0.0,323,966
0.0,1.0004185571545463,1.0104643815198884,-0.0010715422921737947,0.0,514,943
0.0,1.0107845394175357,1.0208278082989963,-0.003160457610832806,0.0,468,323
0.0,1.0024496731441133,1.0125039581463966,-0.012980819976235854,0.0,644,78
0.0,1.0096289287930773,1.0196647876236966,-0.004552074944748645,0.0,332,224
0.0,1.0051980250477826,1.0152309726543791,-0.0012706269995674331,0.0,67,799
0.0,1.0,1.0100687562183026,-0.0013066866186523967,0.0,973,773
0.0,1.0,1.0100297047756612,-0.003226931964139493,0.0,276,313
0.0,1.0035171272924828,1.0135500603231264,-0.002308770069073181,0.0,69,439
0.0,1.00998406004463,1.020020303100111,-0.0027128199550534864,0.0,339,376
0.0,1.8399819528965935,1.850059472109578,-0.0024833013048450713,0.2622255717515998,1001,745
0.0,1.9557571099102518,1.9657950545329612,-0.00687340928158378,0.0,371,286
0.0,1.0039664923811813,1.0140184344378582,-0.001019114004460159,0.6774130771756148,607,995
0.0,8.401295815264021,8.411354986704794,-0.008411354986704794,0.0,811,1000
0.0,3.123952896155785,3.133985246148697,-0.004748462494164693,5.768962578535081,149,660
0.0,1.0051980250477754,1.0152307904550781,-0.0013663940652154484,0.0,92,743
0.0,11.888882540732396,11.89894685955369,-0.01847662555831318,0.0,898,644
0.0,7.858108025383601,7.868176426610148,-0.065026251459588,0.0,967,121
0.0,1.0043403607846813,1.0144159926248193,-0.005453849422714082,0.0,972,186
0.0,1.0022917559725926,1.0123410296745305,-0.0023652827796133893,0.0,567,428
0.0,1.0065133117943077,1.016545465011987,-0.002619962538690688,0.0,176,388
0.0,1.0024069676845357,1.0124397112279269,-0.0010226663749777038,5.758011155992747,94,990
0.0,1.7144920183109065,1.724559254595917,-0.005440250014498161,0.0,843,317
0.0,1.0071319227805589,1.017173544984061,-0.001448965163794959,0.0,437,702
0.0,1.0078177622309568,1.0178557068536662,-0.0017732677819750282,1.4094562412202407,370,574
0.0,2.540255558035625,2.5503248769389586,-0.006407851449595373,4.0535702966600695,875,398
0.0,1.0051950418651074,1.0152642956866202,-0.0011331074728645316,5.244511435031896,874,896
0.0,1.0040624145804884,1.0141079888110909,-0.0013759945574098927,0.6555639293789852,510,737
0.0,1.0051980250477754,1.015230914350596,-0.0015571026293720797,0.0,75,652
0.0,3.72902398699658,3.7390946726181937,-0.08497942437768623,0.0,896,44
0.0,3.212736800774337,3.222770793369932,-0.010263601252770484,0.0,299,314
0.0,1.0072745824734568,1.0173072822890106,-0.0031890510416583404,0.0,101,319
0.0,1.0003764112507696,1.0104217659243204,-0.0013841394053757815,8.183623051747688,506,730
0.0,1.0,1.0100366906821705,-0.0011087120644151158,0.0,416,911
0.0,2.8270374371346207,2.837115477002186,-0.0063187427104725745,4.523391112715004,1009,449
0.0,1.007234864496823,1.0172681692140344,-0.0012420856766960128,2.993728760421277,17,819
0.0,1.0,1.0100339961182385,-0.0017751036838633365,0.0,362,569
0.0,1.0042993698349392,1.0143311878059365,-0.0025045214513726827,1.9776091446578619,221,405
