response_times,queue_times,ttft_times,tbt_times,nth_token_overheads,prompt_sizes,token_sizes
0.0,11.414782698617842,11.424861324221865,-0.014876121515913887,4.217461279004738,1018,768
0.0,13.357466858199814,13.367531827839343,-0.051413583953228245,0.0,909,260
0.0,1.0023479688223915,1.0123809674447557,-0.0016705956558494318,0.0,60,606
0.0,7.16546435006569,7.1755405676422015,-0.010536770290223497,1.606131626978481,981,681
0.0,1.620764677987836,1.6308257314997263,-0.016812636407213675,0.0,748,97
0.0,1.004330051355737,1.0143789345667074,-0.0011086108574499534,4.206535213515167,561,915
0.0,1.0068955973812308,1.0169736372488387,-0.02163773696274125,0.0,1008,47
0.0,1.0106182965276957,1.0206601931774912,-0.017299325308093073,0.0,442,59
0.0,2.7495949434346585,2.7596386514302367,-0.004782735964350497,0.0,476,577
0.0,1.0043369291976205,1.0143700006997278,-0.0013435364247678515,0.0,50,755
0.0,10.253817438894771,10.263849016362656,-0.04462543050592459,0.0,255,230
0.0,1.0067111146602201,1.016756139998165,-0.0031873233228782603,0.0,500,319
0.0,1.0034666978291398,1.013498508512157,-0.003322945929548056,0.0,221,305
0.0,7.361635689532136,7.37166871730642,-0.012410216695802055,0.0,56,594
0.0,1.0100016770306866,1.0200523174509044,-0.001882015345850377,9.494750910505672,588,542
0.0,1.003414316022031,1.0134727011791256,-0.0024015940786235204,1.4968623593449593,705,422
0.0,1.0043112890114116,1.0143490140770837,-0.001550992376264654,5.288192408919258,366,654
0.0,3.003473463400155,3.013514811157279,-0.004972796718081318,0.0,432,606
0.0,1.0105445393172658,1.0205761716744064,-0.006942695045404125,0.0,255,147
0.0,3.9804297508376294,3.990461845751497,-0.012831067028139862,0.0,184,311
0.0,3.7760793413269766,3.786131738956442,-0.1023278848366606,0.0,615,37
0.0,2.806237960506678,2.816273654669544,-0.002821917489648842,0.09833415636421705,329,998
0.0,1.0076800134698942,1.0177119407604778,-0.0016154157789848853,0.0,207,630
0.0,1.0100442507954313,1.0201099251166852,-0.02488072988089476,0.0,819,41
0.0,1.0033595613764419,1.0133928660936817,-0.001869728535228195,0.0,18,542
0.0,4.112164605125599,4.1222196060278975,-0.01067932540421735,0.0,655,386
