response_times,queue_times,ttft_times,tbt_times,nth_token_overheads,prompt_sizes,token_sizes
0.0,8.841766550373336,8.851798402287613,-0.009705919300753962,9.287155666202352,260,912
0.0,3.7097784939805933,3.7198185243953503,-0.0044709357264367195,4.807468815445873,409,832
0.0,1.0051980250477754,1.015230958078405,-0.0017062705177788317,0.0,69,595
0.0,2.817899797267387,2.8279521948968522,-0.0038010110146463067,11.111808602973838,615,744
0.0,5.644609776098605,5.654642366594544,-0.01424343165389054,0.0,116,397
0.0,1.0046373633944086,1.0146697571151435,-0.0018184045826436263,3.4635475074946953,142,558
0.0,1.3025019410277991,1.3125763363133274,-0.002076861291635012,0.0,953,632
0.0,9.493261823990565,9.50329894527431,-0.009531894629161795,9.942719595581252,356,997
0.0,1.0100111827895262,1.0200652074645404,-0.0010516136159428252,5.004137994259622,640,970
0.0,6.100948819986229,6.111007335307022,-0.023778238658782185,1.4203885136544159,709,257
0.0,2.7961680910397035,2.8062360432247715,-0.010058193703314592,0.0,854,279
0.0,4.9305900114853785,4.940668376762119,-0.009428756444202517,10.871435162201465,1014,524
0.0,1.0106411568020803,1.020682504559204,-0.018557863719258254,0.0,433,55
0.0,1.0098997451624427,1.0199403793591273,-0.006496435537319282,0.0,419,157
0.0,1.3422779603754407,1.352326453095543,-0.003684813223693578,0.0,555,367
0.0,1.0098867220297052,1.0199192760858296,-0.0010018853399664338,0.0,121,1018
0.0,1.0081288068279264,1.0181618200263074,-0.0010389406326799056,10.281409871011988,57,980
0.0,4.5094658952841655,4.519511085289878,-0.01982241704074508,0.0,503,228
0.0,10.881513527478205,10.891545598949506,-0.012433271231677518,5.7034061855972595,264,876
0.0,1.5899763895928345,1.600044211614204,-0.002627330396739251,10.6856920488774,852,609
0.0,2.1776175354777934,2.187672796707375,-0.002867198947191841,2.797072765350322,659,763
0.0,3.002865855422556,3.0129238500887823,-0.003733486803083993,3.0483722716122656,701,807
0.0,6.7426577377657395,6.75269040842943,-0.0077795972447343665,6.632121752217358,105,868
0.0,1.009746519316991,1.019798656619173,-0.001022867258394356,8.292883706644147,611,997
0.0,1.0005082937954057,1.0105604961793233,-0.0035458263023835906,0.0,612,285
