response_times,queue_times,ttft_times,tbt_times,nth_token_overheads,prompt_sizes,token_sizes
0.0,3.5924514860672616,3.6024930533815223,-0.00608529231990122,0.0,437,592
0.0,4.695704416563785,4.7057742561216855,-0.008929362914841909,0.0,883,527
0.0,7.1852193551716255,7.1952710369009765,-0.010488733289943115,5.025990125238877,604,686
0.0,5.6915619840756335,5.701632799860931,-0.005684579062672912,0.6774160603582686,898,1003
0.0,11.855222485223862,11.865281656664592,-0.10317636223186602,0.0,811,115
0.0,6.467317835230233,6.477377001369177,-0.013006781127247345,1.0051980250477754,719,498
0.0,1.0054683970130327,1.0155077138673505,-0.0021652616500369946,0.0,396,469
0.0,1.0043311309988212,1.0143630655772995,-0.0023372420865836394,0.0,206,434
0.0,1.0,1.0100653837965865,-0.0010445350401205652,0.0,916,967
0.0,1.0011968285590456,1.011240920779528,-0.0012608989037151224,0.20759433010221073,482,802
0.0,11.293759039888528,11.303820282114543,-0.05434528981785838,0.0,846,208
0.0,1.0095325743586727,1.0195653470539128,-0.0014733603281125906,3.1357669862807143,90,692
0.0,6.011320070865509,6.021388673868842,-0.0070673575984376074,0.06555639293787863,864,852
0.0,1.010072275938569,1.0201280578228307,-0.0023184728586882514,0.0,667,440
0.0,4.577956911573324,4.5879939779678125,-0.012887623533617451,0.0,355,356
0.0,1.0089997995808062,1.0190317341592845,-0.003125864215212529,0.0,205,326
0.0,1.0107750502177169,1.020807196147416,-0.0012181470121090884,7.866767152547936,177,838
0.0,2.2708788164421776,2.2809467686272455,-0.002966120635406041,3.0374462061225813,854,769
0.0,4.650494100979586,4.660558018091592,-0.005000598731857931,3.2778196468949545,792,932
0.0,8.001326532777284,8.011359123273223,-0.03423657744988557,0.0,116,234
0.0,1.00412342019456,1.0141678417505773,-0.004297321363349904,0.0,489,236
0.0,3.540194423202365,3.5502606181781857,-0.044378257727227324,0.0,827,80
0.0,1.009388312162514,1.019422798761525,-0.017884610504588158,0.0,307,57
0.0,1.0052791324817463,1.0153129604095739,-0.0020678471698769327,6.9489776514172945,296,491
0.0,1.0030812644804428,1.01315520419314,-0.0021694972252529763,0.0,946,467
0.0,1.0013133653541217,1.0113465607518037,-0.0010143897299416287,2.9828027430475004,32,997
0.0,3.628760227864518,3.638814382703117,-0.004389402150425955,10.161240905374257,642,829
0.0,5.907438165933968,5.917472652532979,-0.017353292236167092,0.0,308,341
0.0,1.0000878860942066,1.0101202069351984,-0.0013468269425802647,4.304850845277315,152,750
0.0,1.0023507486274639,1.0124128434484874,-0.0012468138466114377,4.523389909818775,763,812
0.0,1.0085580403407448,1.0185900769508862,-0.0012498037753998605,8.063429402679162,191,815
0.0,1.0101516789052312,1.0201848524390016,-0.0026706409749712085,0.0,36,382
0.0,1.6496746048433124,1.659729085091044,-0.0016901518178116537,7.462502729430753,647,982
0.0,3.7914938003796124,3.801561882728265,-0.005541635397563069,5.157102911114748,856,686
0.0,4.642712178377792,4.652748586101097,-0.006097966692137742,8.850113046616343,343,763
0.0,1.0051980250477754,1.0152306811354492,-0.00492830427735655,0.0,107,206
0.0,2.211854312904393,2.2218998322457537,-0.005956836011382718,7.473428794920437,509,373
0.0,1.002901536321815,1.0129451345388816,-0.005596381958778351,0.0,474,181
0.0,1.0069697123459491,1.0170022664020735,-0.004601820209964133,0.0,121,221
0.0,7.690282232388768,7.70033956970542,-0.008850965022649909,0.0,780,870
0.0,1.01029868461751,1.0203583714111346,-0.006669008963471468,2.3053896658718713,726,153
0.0,1.0092461001892161,1.0192989533913988,-0.0015123129872275946,0.0,622,674
0.0,2.1531685764538224,2.163221429656005,-0.002717614861376891,8.314735837623516,622,796
0.0,2.3047206061960424,2.314763655520437,-0.011291530026928962,0.0,464,205
0.0,2.5114709537256203,2.521505550103143,-0.004470754521459473,0.0,310,564
0.0,3.2839799475586915,3.2940123558553296,-0.006334639145875634,0.0,141,520
0.0,1.0,1.0100637271683581,-0.001953701599938797,0.0,888,517
0.0,1.0103550147118767,1.0203927946668045,-0.002116997499308723,0.7975992682873994,367,482
0.0,4.799188106186989,4.809250235892478,-0.005502574640609242,0.0,861,874
0.0,1.0098107442936453,1.0198818204062263,-0.0027714179902343108,5.408402417376692,902,368
0.0,1.0022367076028331,1.012287152777617,-0.0019966216031116705,6.32619191850722,585,507
0.0,1.0052944791083291,1.015342646419299,-0.0013395021720571227,2.414649839609865,549,758
0.0,1.0076660796281658,1.0176984514849892,-0.005685466209413347,4.578001279622299,145,179
0.0,1.0082764400340238,1.0183205322545064,-0.0014026453612321025,0.0,483,726
0.0,1.004804493064853,1.0148373022000214,-0.0013459380665782777,0.0,86,754
0.0,5.440770375956276,5.450847309432902,-0.006308851052584378,3.998939969211847,992,864
0.0,5.527684261349236,5.537750911897888,-0.006974497370148473,2.709664241433188,834,794
0.0,1.00519359838961,1.015257840910749,-0.00108933244732913,1.9666876982897747,796,932
0.0,9.357751854377852,9.367814279909794,-0.03777344467705562,0.0,866,248
0.0,3.3462846376886546,3.356317053273301,-0.005062318330728961,9.41826845207811,140,663
0.0,7.178885774244122,7.188920096175366,-0.008291718680709765,0.0,305,867
0.0,1.0085011344674513,1.0185328766032171,-0.0038435202890687438,5.080598078817161,257,265
0.0,2.256349306365564,2.266407951849942,-0.03841369409915156,0.0,711,59
0.0,1.0,1.0100296343490527,-0.003060695861663796,0.0,116,330
0.0,1.0051799844610514,1.0152123271659548,-0.0015175072154947006,0.0,150,669
0.0,11.167090733091868,11.177148011243276,-0.012432867643207203,0.0,779,899
0.0,1.0,1.01006408216017,-0.0012641603030790615,0.0,894,799
0.0,9.821664087856902,9.83171704694189,-0.013161602472479102,0.0,706,747
0.0,1.0038473821848584,1.0139094770058819,-0.005793768440033611,0.0,763,175
0.0,1.009103910451472,1.0191724483729558,-0.001285211158099566,6.785078585609767,862,793
0.0,1.0031604150567546,1.0132267401962736,-0.002142128414791276,0.0,829,473
0.0,1.0056272091750316,1.0156711916168888,-0.0012401357650999863,8.249179444685524,481,819
0.0,2.4109241554874643,2.4209723878802833,-0.0051952197164812945,0.0,551,466
0.0,1.0057920402638274,1.0158519873847354,-0.0012924325539245998,7.855841087058138,731,786
0.0,1.0106039961633542,1.0206364336119123,-0.0010587514871492865,8.074362396851257,137,964
0.0,1.7135808201476266,1.7236390751411363,-0.0019410349945283066,4.774678397551156,704,888
0.0,1.0064757630236727,1.0165185927910443,-0.0014157640568120394,0.0,460,718
0.0,5.313952067230275,5.324016439915113,-0.008993271013370123,5.419328482866263,799,592
0.0,1.0091668751099405,1.0192123944513014,-0.006066740443162509,0.0,509,168
0.0,10.7645798088422,10.77464832839928,-0.010817920008433013,0.0,969,996
0.0,8.853055157042263,8.86311533429307,-0.018897900499558785,0.0,828,469
0.0,1.0064990587949296,1.0165307455823722,-0.008132245964658977,0.0,240,125
0.0,2.7188358371888626,2.7289020972465323,-0.004855697681933332,2.392808342233252,828,562
0.0,1.0051710460023742,1.015236525078194,-0.0011419983409203533,6.020262084796968,816,889
0.0,10.880585946972246,10.890645710065996,-0.015447724411441129,0.0,821,705
0.0,9.702346154808993,9.712397161439299,-0.07769917729151439,0.0,673,125
0.0,1.009129033969657,1.019194057472646,-0.0016626330464480357,6.096744543224531,809,613
0.0,1.0024281681019147,1.0124614801070493,-0.03749857333729812,0.0,16,27
0.0,1.0003236558138724,1.0103770947524708,-0.001871068693986057,0.0,631,540
0.0,1.009353324689755,1.0193966484604289,-0.0017978776868790632,7.058234264582325,468,567
0.0,1.0060351787818718,1.016070818055482,-0.0014453354453136302,0.0,329,703
0.0,1.3639884669360072,1.374037024737845,-0.00203561040701903,0.0,556,675
0.0,1.1170990483409469,1.1271746801810423,-0.013915736792358547,0.0,972,81
0.0,5.947000676757625,5.95703265506404,-0.013179275785539912,0.0,200,452
0.0,6.501442951585318,6.511474908027708,-0.016912921839033007,0.0,203,385
0.0,1.0053475691472613,1.0153977539947618,-0.0026102770025572286,0.0,581,389
0.0,7.5599074136191575,7.56995948583949,-0.02373028051987301,0.0,610,319
0.0,6.682646502226362,6.692719270466341,-0.011025896656451963,6.675826014176096,928,607
