request_id,request_type,node_id,node_type,runner,start_timestamp,completion_timestamp
9,2,0,PROMPT,a100-80gb_1,66.11111596457756,66.1908843141376
9,2,1,TOKEN,a100-80gb_1,66.1908843141376,68.89424169388708
69,2,0,PROMPT,a100-80gb_0,70.04695846795622,70.14811208761363
69,2,1,TOKEN,a100-80gb_0,70.14811208761363,93.04066659111474
68,2,0,PROMPT,a100-80gb_1,69.0,69.28730736112426
68,2,1,TOKEN,a100-80gb_1,69.28730736112426,118.34246527509589
60,2,0,PROMPT,a100-80gb_0,61.0,61.24666742323985
60,2,1,TOKEN,a100-80gb_0,61.24666742323985,118.7343608682542
93,2,0,PROMPT,a100-80gb_0,94.01847670719434,94.17375591098039
93,2,1,TOKEN,a100-80gb_0,94.17375591098039,135.64472405221898
