request_id,request_type,node_id,node_type,runner,start_timestamp,completion_timestamp
458,2,0,PROMPT,a100-80gb_0,589.1796161322151,589.1896947578191
458,2,1,TOKEN,a100-80gb_0,593.4071560368238,601.7874482673852
458,2,0,PROMPT,a100-80gb_0,601.7874482673852,601.7975132370248
458,2,1,TOKEN,a100-80gb_0,601.7975132370248,604.6264631695095
641,2,0,PROMPT,a100-80gb_1,599.6686801568906,599.6787131555129
641,2,1,TOKEN,a100-80gb_1,599.6787131555129,606.2889536666621
458,2,0,PROMPT,a100-80gb_1,598.0196941158666,598.0297703334431
458,2,1,TOKEN,a100-80gb_1,599.6359019604216,607.0638079106025
641,2,0,PROMPT,a100-80gb_1,607.0638079106025,607.0738689641144
641,2,1,TOKEN,a100-80gb_1,607.0738689641144,608.1227666319992
458,2,0,PROMPT,a100-80gb_1,594.9790028868281,594.989051770039
458,2,1,TOKEN,a100-80gb_1,599.1955869835542,609.1811354160247
608,2,0,PROMPT,a100-80gb_1,609.0068955973812,609.0169736372488
608,2,1,TOKEN,a100-80gb_1,609.0169736372488,609.5186723804849
609,2,0,PROMPT,a100-80gb_1,610.0106182965277,610.0206601931775
609,2,1,TOKEN,a100-80gb_1,610.0206601931775,610.6534988260378
641,2,0,PROMPT,a100-80gb_0,604.6264631695095,604.6365068775051
641,2,1,TOKEN,a100-80gb_0,604.6365068775051,610.9290045925059
641,2,0,PROMPT,a100-80gb_0,602.7917851965829,602.801818268085
641,2,1,TOKEN,a100-80gb_0,602.801818268085,611.037374443033
641,2,0,PROMPT,a100-80gb_1,609.1811354160247,609.1911669934926
641,2,1,TOKEN,a100-80gb_1,609.1911669934926,611.6914704765488
641,2,0,PROMPT,a100-80gb_1,608.7018481029506,608.7118931282886
641,2,1,TOKEN,a100-80gb_1,608.7118931282886,612.1846088794249
641,2,0,PROMPT,a100-80gb_1,609.1262333298283,609.1362651405113
641,2,1,TOKEN,a100-80gb_1,609.1362651405113,612.4568734893728
641,2,0,PROMPT,a100-80gb_1,606.2889536666621,606.2989866944364
641,2,1,TOKEN,a100-80gb_1,606.2989866944364,612.773727993213
641,2,0,PROMPT,a100-80gb_1,599.6763338650989,599.6863845055191
641,2,1,TOKEN,a100-80gb_1,609.1811354160247,615.0894618798008
641,2,0,PROMPT,a100-80gb_1,610.1845497320468,610.1946081172039
641,2,1,TOKEN,a100-80gb_1,611.6914704765488,616.2904696036394
641,2,0,PROMPT,a100-80gb_0,605.6307744585209,605.6408121835866
641,2,1,TOKEN,a100-80gb_0,610.9290045925059,618.0628036143866
641,2,0,PROMPT,a100-80gb_1,612.1846088794249,612.194650227182
641,2,1,TOKEN,a100-80gb_1,612.194650227182,618.8040056940276
641,2,0,PROMPT,a100-80gb_0,618.3350601262716,618.3450917586288
641,2,1,TOKEN,a100-80gb_0,618.3450917586288,619.9402832702896
641,2,0,PROMPT,a100-80gb_0,618.0628036143866,618.0728357093004
641,2,1,TOKEN,a100-80gb_0,618.0728357093004,621.4589996852478
641,2,0,PROMPT,a100-80gb_0,621.4589996852478,621.4690520828773
641,2,1,TOKEN,a100-80gb_0,621.4690520828773,621.862388708334
641,2,0,PROMPT,a100-80gb_0,610.9290045925059,610.9390402866687
641,2,1,TOKEN,a100-80gb_0,611.037374443033,621.9270656411295
641,2,0,PROMPT,a100-80gb_1,615.0900538770188,615.1000858043094
641,2,1,TOKEN,a100-80gb_1,615.1000858043094,621.9716797159582
641,2,0,PROMPT,a100-80gb_0,621.9489177721088,621.95898344643
641,2,1,TOKEN,a100-80gb_0,621.95898344643,622.396024141382
641,2,0,PROMPT,a100-80gb_1,616.7930686161633,616.8031019208805
641,2,1,TOKEN,a100-80gb_1,616.8031019208805,622.7131831134157
641,2,0,PROMPT,a100-80gb_1,618.8040056940276,618.8140606949299
641,2,1,TOKEN,a100-80gb_1,618.8140606949299,623.0197111987045
641,2,0,PROMPT,a100-80gb_1,615.7013215472211,615.711388132688
641,2,1,TOKEN,a100-80gb_1,616.2904696036394,624.4504198758499
641,2,0,PROMPT,a100-80gb_1,617.2947727027015,617.3048045133845
641,2,1,TOKEN,a100-80gb_1,622.7131831134157,625.1588317809322
641,2,0,PROMPT,a100-80gb_1,624.5369415887671,624.546977502487
641,2,1,TOKEN,a100-80gb_1,624.546977502487,628.6660833579222
641,2,0,PROMPT,a100-80gb_0,621.862388708334,621.8724353136813
641,2,1,TOKEN,a100-80gb_0,621.9270656411295,629.3659904086826
641,2,0,PROMPT,a100-80gb_1,628.6660833579222,628.6761382286609
641,2,1,TOKEN,a100-80gb_1,628.6761382286609,631.5824588500917
641,2,0,PROMPT,a100-80gb_1,624.4504198758499,624.4604594671506
641,2,1,TOKEN,a100-80gb_1,624.4604594671506,632.4556547470401
641,2,0,PROMPT,a100-80gb_1,621.9716797159582,621.9817349771878
641,2,1,TOKEN,a100-80gb_1,623.0197111987045,633.5078654772901
641,2,0,PROMPT,a100-80gb_1,623.4021234908422,623.4121809648537
641,2,1,TOKEN,a100-80gb_1,633.5078654772901,635.2442554214219
641,2,0,PROMPT,a100-80gb_1,633.4608527720878,633.4709103762631
641,2,1,TOKEN,a100-80gb_1,633.4709103762631,636.0494504764799
641,2,0,PROMPT,a100-80gb_0,622.4615805343199,622.4716430847136
641,2,1,TOKEN,a100-80gb_0,629.3659904086826,636.947805214412
641,2,0,PROMPT,a100-80gb_1,631.5824588500917,631.5924993745099
641,2,1,TOKEN,a100-80gb_1,631.5924993745099,640.4845627165905
641,2,0,PROMPT,a100-80gb_0,629.3659904086826,629.3760418300847
641,2,1,TOKEN,a100-80gb_0,636.947805214412,643.6009224811861
641,2,0,PROMPT,a100-80gb_1,634.1634294066691,634.1735010034363
641,2,1,TOKEN,a100-80gb_1,635.2442554214219,646.1475823059035
641,2,0,PROMPT,a100-80gb_1,646.5181747234946,646.5282110214393
641,2,1,TOKEN,a100-80gb_1,646.5282110214393,646.593766836987
641,2,0,PROMPT,a100-80gb_1,647.1509937230509,647.1610390228351
641,2,1,TOKEN,a100-80gb_1,647.1610390228351,648.4384840472534
641,2,0,PROMPT,a100-80gb_1,636.0494504764799,636.0595061932823
641,2,1,TOKEN,a100-80gb_1,640.4845627165905,648.9404263987882
641,2,0,PROMPT,a100-80gb_1,648.8536708790555,648.8637031343047
641,2,1,TOKEN,a100-80gb_1,648.8637031343047,649.2898140588467
641,2,0,PROMPT,a100-80gb_0,636.947805214412,636.9578746634791
641,2,1,TOKEN,a100-80gb_0,643.6009224811861,649.8943362032244
641,2,0,PROMPT,a100-80gb_1,648.9404263987882,648.9504861506636
641,2,1,TOKEN,a100-80gb_1,648.9504861506636,650.3590696832848
641,2,0,PROMPT,a100-80gb_1,646.3114732882482,646.3215064107661
641,2,1,TOKEN,a100-80gb_1,646.3215064107661,651.431304033405
641,2,0,PROMPT,a100-80gb_1,647.5980777931532,647.6081103836491
641,2,1,TOKEN,a100-80gb_1,648.4384840472534,651.9120487978522
641,2,0,PROMPT,a100-80gb_1,644.8549889124504,644.8650219183608
641,2,1,TOKEN,a100-80gb_1,644.8650219183608,652.9157690078629
641,2,0,PROMPT,a100-80gb_1,636.2494534464697,636.2594930377704
641,2,1,TOKEN,a100-80gb_1,646.1475823059035,652.916395087614
652,2,0,PROMPT,a100-80gb_1,653.0031775317801,653.0132122379362
